flow_id,packet_count,label
648001865135548,1,0
648002520315825,18,0
648007673412161,2,0
648012555288128,7,0
648024491986421,6,0
648025726265566,1,0
648029341643754,3,0
648042629386249,1,0
648046722867192,7,0
648048757912181,6,0
648051143974038,1,0
648051491615062,8,0
648054317761071,1,0
648055848695374,3,0
648057478484944,8,0
648059394347170,1,0
648061324297991,1,0
648061657671458,32,0
648061893022228,10,0
648063341173709,2,0
648084919605067,15,1
648091732709630,1,0
648092159133893,37,0
648113198163129,8,0
648120069545981,18,0
648140684378988,1,0
648142618661282,3,0
648145471466715,1,0
648165231832570,10,0
648170330923223,5,0
648177142168075,7,0
648185162093007,3,0
648186096365290,11,0
648193033166566,4,0
648195004445997,9,0
648197744435387,4,0
648198948241006,1,0
648199599817447,3,0
648200735247741,2,0
648205823748257,2,0
648216739407321,1,0
648219612185763,1,0
648225889059877,1,0
648228683297844,2,0
648228744703041,1,0
648236617815275,4,0
648237052928281,1,0
648239501390410,8,0
648245368207400,1,0
648246246214223,2,0
648256026372924,3,0
648257215842054,5,0
648259344128113,16,1
648260514318261,12,0
648264853869349,10,0
648265462620906,2,0
648265672215380,2,0
648267118012133,10,0
648268709181449,249,0
648282860384917,1,0
648286760709589,1,0
648294948606579,1,0
648298844212891,1,0
648308941527716,2,0
648309682821813,1,0
648314439772847,1,0
648316553334468,2,0
648326471946355,1,0
648326877600446,1,0
648327722491656,1,0
648327752934774,2,0
648328188879655,1,0
648352517737561,3,0
648354291680927,1,0
648354328061838,53,0
648357898150596,4,0
648357960768606,4,0
648361182439246,9,0
648362228923566,3,0
648362336853900,9,0
648362860025450,2,0
648377531548594,5,0
648384779084009,1,0
648391309039234,12,0
648405907874520,3,1
648411030999538,2,0
648413686961547,3,0
648417854224599,4,0
648419281234403,2,0
648424792429816,1,0
648429893029275,1,0
648436821037846,1,0
648447976529705,1,0
648450556034558,12,0
648454467260419,2,0
648454678990846,2,0
648455763848351,1,1
648457311869292,8,0
648459616524116,1,0
648460558916340,1,0
648464469142318,2,0
648471056136165,6,0
648471325899297,1,0
648479949172064,1,0
648483281191851,5,0
648484833779902,24,0
648486293964604,1,0
648490024889530,1,0
648495215794513,72,0
648499395346295,9,0
648499800409762,6,0
648511641921186,1,0
648514095487603,1,0
648516301393915,2,0
648522606504705,7,0
648524730214284,3,0
648526808488371,9,1
648532714962861,5,0
648544145510120,2,0
648545860070034,1,0
648548820983267,1,0
648554448887231,14,0
648569710818036,1,0
648570470917948,1,0
648576577296347,14,1
648576943905695,11,0
648579469081831,2,0
648585280178607,3,0
648589130806276,10,1
648592374835407,1,0
648597181770135,10,0
648597764982541,4,0
648600000051372,1,0
648600420201937,2,0
648602363320642,2,0
648602902867760,4,0
648607792929467,9,0
648619312185805,6,0
648623084204244,1,0
648633955284361,3,0
648634406548205,14,0
648634983281449,22,1
648640842973633,1,0
648642065050629,10,1
648649818440996,1,0
648654227394816,7,0
648659996121083,1,0
648661462587157,1,0
648661933799786,1,0
648662927635916,2,0
648669693456432,1,0
648681479924468,1,0
648706013795909,2,0
648706814283625,45,0
648707920124508,5,0
648712530868244,2,0
648715531551436,19,0
648715844407751,1,0
648737577652317,2,0
648745163049987,6,0
648746135152481,11,0
648747607614354,2,0
648751783140634,1,0
648753310733214,2,0
648756108340414,8,0
648763678581580,1,0
648788019829775,3,0
648794139240034,2,0
648798839656665,2,0
648807414392785,2,0
648811212553223,1,0
648811648962847,4,0
648812029250718,3,0
648817574633746,1,0
648822000629473,1,0
648823410828305,11,0
648824046178302,2,0
648824720252968,7,0
648832168368177,2,0
648833954418871,1,0
648835059445460,2,0
648846032327671,9,0
648851923029448,2,0
648854463756188,4,0
648862080658499,1,0
648864813366387,1,0
648874860340679,5,0
648878587391374,1,0
648880331733352,1,0
648881421077190,9,0
648885668460552,2,0
648891583553031,1,0
648899656265433,23,0
648904395262643,1,0
648904920894621,7,0
648905505156122,2,0
648908473793865,1,0
648909260915203,5,0
648913623143386,2,0
648918452140813,1,0
648923233954072,15,0
648930775572087,1,0
648956018134844,3,0
648958448843983,9,0
648963671352051,8,0
648974108410329,2,0
648979474505125,10,1
648979609950361,2,0
648980999114897,3,0
648988160694769,2,0
648988482237705,1,0
648995878681889,1,0
648998512664269,3,0
649001214756592,2,0
649011627097153,9,0
649025742809335,8,0
649030005637823,2,0
649036467997877,3,0
649042025634249,2,0
649042302505217,22,0
649045934921357,13,0
649046181570969,3,0
649050497341008,8,0
649053722667409,1,0
649054144752388,18,1
649054525030660,2,0
649059672587933,5,0
649059679674593,1,0
649060435335402,2,0
649069255193538,5,0
649074817245361,3,0
649076314408860,15,0
649078022868565,2,0
649083289139865,24,1
649087204070427,1,0
649097837978913,1,0
649102502564901,3,0
649107422365092,1,0
649107769008905,9,0
649108363227841,1,0
649111445996575,6,0
649121228805925,9,0
649132217752620,7,0
649136569986750,5,0
649156608219284,1,0
649157082054537,6,0
649162169136836,10,1
649172567928942,2,0
649175394080648,4,0
649179575364784,10,0
649180202858764,3,0
649185445238514,1,0
649195915374833,72,0
649199845590467,3,0
649214583066797,10,1
649216022250286,2,0
649217094608600,15,0
649220965126747,9,0
649221294003364,1,0
649234132381470,3,0
649234453701790,7,0
649250403662005,7,0
649253217673993,1,0
649255222970403,1,0
649255475624196,2,0
649260167876747,2,0
649267023712679,1,1
649272949028345,4,0
649275888409580,2,0
649281280877130,1,0
649283235399016,1,0
649286308072172,4,0
649286470506254,2,0
649287004378741,1,0
649288817433224,1,0
649292432977014,8,0
649293064935584,1,0
649308455522692,4,0
649309126157840,1,0
649310092107025,1,0
649311519139371,1,0
649319925489556,2,0
649325595446082,1,0
649326615059908,5,0
649332412743728,1,0
649336069249686,4,0
649338113094342,2,0
649339629601689,1,0
649339955306276,8,0
649350886640450,3,0
649356627016041,9,0
649371167194052,1,0
649372331614539,6,0
649374197549088,10,0
649376793922694,10,0
649378255210992,7,0
649388992270209,1,0
649396833672183,20,0
649401347702506,1,0
649403834183145,1,0
649408369325372,78,0
649420894747725,2,0
649428544298979,1,0
649439992630339,21,0
649443545090209,11,0
649444508721715,2,0
649446211548511,2,0
649455568612180,1,0
649471798367807,5,0
649491622042536,1,0
649496493670844,1,0
649496702303702,2,0
649499309103591,1,0
649508200206248,1,0
649509881210912,1,0
649511923981777,3,0
649514789060411,1,0
649516039324328,2,0
649517608021668,1,0
649517961976902,1,0
649518347204321,1,0
649521315571583,11,0
649525030646450,58,0
649525262394340,1,0
649528886569791,1,0
649530124086016,1,0
649536415402046,1,0
649548026200339,1,0
649557222195012,1,0
649567716537533,3,0
649568424842137,1,0
649575017422239,9,0
649579765498482,1,0
649582537149976,2,0
649582787603190,1,0
649582991683154,19,1
649590934632538,1,0
649617004411528,1,0
649624147600176,10,0
649635547445011,7,0
649637352669005,1,0
649639960554903,1,0
649651611336954,7,0
649656047705742,1,0
649657259892305,9,0
649663343518250,1,0
649667074118284,2,0
649680839363455,8,0
649688795653450,2,0
649692661446170,1,0
649694017923832,1,0
649708709008121,4,0
649714451985273,7,0
649722187240987,4,0
649723657428128,1,0
649731255261428,27,0
649735947738530,1,0
649739384314331,1,0
649744156467965,6,0
649755681423433,2,0
649759814158363,2,0
649761526631899,1,0
649772438259057,2,0
649773919791032,1,0
649775471687139,6,0
649795652634406,1,0
649800001551699,3,0
649800780612569,4,0
649807372842787,10,0
649815318577109,1,0
649816122808306,41,0
649818252347454,1,0
649820317168957,1,0
649820669229284,5,0
649822359868312,2,0
649823416122934,60,0
649827078925150,5,0
649832150618371,4,0
649833700607793,3,0
649834806989751,19,0
649857102928499,2,0
649859678875801,1,0
649864413364875,2,0
649866976292807,1,0
649871398152113,2,0
649873203928143,3,0
649883207728365,1,0
649884844034422,21,0
649885871273155,1,0
649890794700474,1,0
649903027919001,2,0
649910901266488,1,0
649912738356556,1,0
649914500126769,2,0
649917216895783,9,0
649919999861685,1,0
649928254465169,9,0
649933587644617,3,0
649939269254060,1,0
649946741680538,1,0
649948574243294,6,0
649949699903081,1,0
649952568630259,8,0
649953636601641,14,0
649957677323290,1,0
649970465681111,1,0
649971565619267,2,0
649978999249283,1,0
649992157818063,12,0
649995445109529,51,0
650004151826381,4,0
650004156315388,11,0
650010107687025,1,0
650010334266459,12,0
650022102687713,2,0
650024630633935,345,0
650025113767233,1,0
650034269671618,9,0
650046944239181,2,0
650048177434965,1,0
650049817813746,25,0
650055391001351,1,0
650063007503078,8,1
650063302135681,1,0
650064206844911,1,0
650064627849706,2,0
650068453932326,1,0
650073926631439,1,0
650088048626230,1,0
650088189482842,2,0
650092237890420,71,0
650092279556437,10,1
650093798620920,2,0
650095447264399,1,0
650110424395207,3,0
650133007652406,2,0
650147550864356,1,0
650147644053072,2,0
650153845757247,8,0
650158591461045,3,0
650159090117838,1,0
650174051211481,1,0
650175981270587,61,0
650181808875363,5,0
650190926781741,13,0
650200837255558,2,0
650203848559426,1,0
650215432894396,21,0
650218418652423,1,0
650225990064721,13,0
650228263698362,2,0
650228560030426,1,0
650229517848882,4,0
650229960553919,8,0
650240792076956,7,0
650261907932145,2,0
650262173240262,1,0
650268149124817,3,0
650269259074247,2,0
650269982023987,1,0
650274513129474,2,0
650275358603689,2,0
650275845321885,6,0
650281749795268,14,0
650282562058861,1,0
650296692239883,34,0
650297455181397,1,0
650300120989204,5,0
650305927887926,1,0
650308697724844,8,0
650308947341879,10,0
650312700505817,8,0
650318683598027,1,0
650319023756521,2,0
650324220003187,7,0
650324498640709,1,0
650340836028582,5,0
650340837791194,2,0
650344407144044,2,0
650347699172399,2,0
650349096161508,1,0
650352123494432,9,0
650364539952886,3,0
650366818091206,1,0
650367566575751,1,0
650368726324667,2,0
650376549091226,1,0
650392749474007,6,0
650402233220244,1,0
650409708525952,1,0
650412729363168,1,0
650423861494312,12,0
650424670524413,1,0
650430674928510,5,0
650431866979284,5,0
650434714025842,8,0
650435182459116,3,0
650437117705052,2,0
650454812627644,1,0
650465773655615,9,1
650484441946042,1,0
650503679093313,10,0
650506255383431,2,0
650519205867280,1,0
650522658380902,15,0
650536174390576,3,0
650549775228463,1,0
650556370315016,52,0
650562181731212,1,0
650575731381405,1,0
650580455259411,23,1
650581995869147,11,0
650582878497176,2,0
650587052909487,1,0
650602137595408,3,0
650602397949395,4,0
650608197238829,8,0
650610451281506,1,0
650613129596987,5,0
650613423537581,7,0
650617297935195,1,0
650619613726884,1,0
650632781532146,1,0
650644561838344,34,0
650645849758593,1,0
650659247714643,1,0
650667413575311,1,0
650673193733086,4,0
650673221895871,1,0
650676327240577,1,0
650684149737517,2,0
650701427685716,1,0
650702151830528,1,0
650711624189694,2,0
650727777145224,3,0
650731107172683,3,0
650742511648543,5,0
650742843867632,1,0
650756675147502,2,0
650757996539003,3,0
650764060438801,1,0
650768720825500,10,0
650770181138277,1,0
650774743892809,15,0
650779555626979,2,0
650781375265815,1,0
650787925370070,9,0
650788190046456,7,0
650799754495393,20,0
650803877876886,2,0
650805698570112,1,0
650806803688847,12,0
650818099852142,6,1
650824462248164,2,0
650825297871112,69,0
650838305468179,8,0
650841151943645,2,0
650842959755030,1,0
650860107865098,1,0
650860349407881,2,0
650864117348855,1,0
650874593971095,2,0
650877035168454,6,0
650878126036370,2,0
650880179420889,2,0
650883697921672,1,0
650884869997422,1,0
650889390792293,1,0
650900881729963,2,0
650901413736153,1,0
650902810802420,5,0
650907225788005,10,0
650917648952595,8,0
650919830612070,1,0
650919840663900,1,0
650924771027432,3,0
650927680019118,10,0
650928885979766,1,0
650931258307205,1,0
650931642903278,4,0
650937010982500,2,0
650944130374483,2,0
650945040701754,6,0
650982556281450,1,0
650985401740723,3,0
650986809221146,1,0
650987976311839,9,1
651002109458403,7,0
651005234290970,1,0
651014374629309,7,0
651034824258167,16,0
651051192751692,1,0
651051259366334,1,0
651054579171387,11,0
651058873800772,7,0
651062827541303,1,0
651062863120527,3,0
651064260515960,5,0
651064486782405,1,0
651084202352289,3,0
651084911624991,1,0
651085374048749,1,0
651091380269775,3,0
651093648514393,3,0
651097915044318,2,0
651100082550484,9,0
651115702495408,6,0
651127556008826,1,0
651137844942279,7,0
651144841192509,9,0
651146289167464,1,0
651154876578156,2,0
651155953004379,1,0
651171988759265,1,0
651184134511092,5,0
651193272047780,2,0
651201937031805,1,0
651204659133420,1,0
651212660518198,7,0
651213218500149,1,0
651213591351679,2,0
651214414302752,1,0
651218247224334,2,0
651224214286673,1,0
651240288245719,9,0
651242896797355,6,0
651249270613215,15,0
651256341290196,1,0
651257106278018,13,0
651261284625153,1,0
651273513340945,502,0
651274183648605,2,0
651278345523229,1,0
651279379875222,3,0
651283481158126,6,0
651288115441935,1,0
651290747321490,1,0
651304810245249,4,0
651306104648608,7,0
651308959512346,3,0
651312505992990,1,0
651318088294189,1,0
651330805287184,1,0
651330833857748,1,0
651347487253963,1,0
651347583270859,376,0
651348830744366,1,0
651350462612187,4,0
651352198736952,14,1
651354767682139,1,0
651365129276237,10,0
651372861293582,9,0
651379611072559,1,0
651384581450267,51,0
651386103249885,3,0
651387598932045,26,0
651392600978739,1,0
651393519311059,1,0
651397088874290,3,0
651402262164269,3,0
651404460734634,27,0
651406665355882,2,0
651406693083474,4,0
651418365168927,20,0
651419412247599,1,0
651421537453929,4,0
651438383887823,11,0
651438954924655,20,0
651440639907018,1,0
651447198599527,3,0
651450658319233,2,0
651469915713343,5,0
651472355095716,2,0
651478674850422,2,0
651485167225725,2,0
651490328188962,2,0
651494407350049,1,0
651496715946307,1,0
651496880009161,28,0
651497260497340,1,0
651497788483273,1,0
651498826643494,1,0
651503814480477,1,0
651506553934724,1,0
651510858837694,1,0
651523796501355,7,0
651528297625004,2,0
651536231981055,1,0
651547225965760,1,0
651552389822455,1,0
651555560008873,1,0
651563188003466,4,0
651566520668619,12,0
651572353277218,2,0
651574494366348,5,0
651584988148667,5,0
651586381664730,7,0
651599632132537,1,0
651604492021765,2,0
651607537182554,4,0
651615699115221,1,0
651620097883806,2,0
651623308394372,3,0
651633739474810,2,0
651653845561272,2,0
651654934279692,1,0
651664027424019,10,0
651672502284377,11,1
651674166931106,9,0
651683480583846,2,0
651695301640060,4,0
651696136445837,251,0
651701723344971,433,1
651717188147880,291,0
651724235435970,2,0
651734016249078,1,0
651734126081500,3,0
651736327519869,1,0
651742246168397,1,0
651742688388376,1,0
651743755344015,3,0
651747154897947,8,1
651748135384747,2,0
651758833094830,1,0
651777821214607,13,0
651785684930222,1,0
651797194864442,3,0
651811846627413,6,0
651831512884361,2,0
651832483047234,1,0
651835275547386,1,0
651835879744633,20,0
651836914093203,1,0
651841932519599,4,0
651843599569520,1,0
651843946939072,1,0
651845364546939,1,0
651851157550949,6,0
651854342531335,19,0
651855130693338,12,0
651861751938515,1,0
651865563318997,70,0
651875255660597,9,0
651875410298705,9,0
651880269153073,8,0
651883899597444,16,0
651888654635570,3,0
651893580554636,4,0
651899592462656,2,0
651901961283331,10,0
651913384800710,1,0
651916268447647,9,0
651923631279188,2,0
651928206292529,2,0
651931354514322,3,0
651932079608858,10,0
651941443802176,9,0
651950131361034,3,0
651957333829231,9,0
651960736331915,3,0
651961837709173,37,0
651963625232826,7,0
651965011820314,1,0
651967018384503,1,0
651980616729703,1,0
651993947349599,2,0
651997552257096,1,0
652007501191272,1,0
652007779037285,9,0
652015054665335,8,0
652015332021365,1,0
652018371105999,5,0
652020328804044,2,0
652021244265605,1,1
652025089079722,2,0
652032222211590,1,0
652033910345369,2,0
652058895817116,6,0
652066392596855,16,1
652071835379988,1,0
652075806722170,1,0
652083154362208,1,0
652089941912401,4,0
652091494815563,1,0
652094288810779,1,0
652100589554552,10,0
652101102927844,2,0
652103450716079,1,0
652107985024655,5,0
652115707320051,3,0
652116723196766,1,0
652117057691533,7,1
652128599844584,21,0
652137240167810,1,0
652137421213452,57,0
652137894098376,1,0
652153389434728,6,0
652153984593804,1,0
652161197445429,1,0
652169677788142,1,0
652171058543992,1,0
652173242996329,2,0
652173728819041,1,0
652175641462709,1,0
652176996097748,12,0
652177195442668,2,0
652206310898322,1,0
652207434974904,4,0
652212877912326,1,0
652218842427885,3,0
652219302970119,7,0
652233158644991,5,0
652234023899954,4,0
652234934079913,2,0
652235952755937,2,0
652245670624148,15,0
652253700325793,38,0
652254285292117,1,0
652254431766548,2,0
652276369319315,4,0
652283380012798,9,0
652294900998264,3,0
652294939189097,8,0
652295332380813,15,0
652305909448583,2,0
652306822750366,35,0
652313617975929,1,0
652315254300060,3,0
652317586965501,1,0
652322419094366,4,0
652334969716965,6,0
652341503261840,6,0
652345944145145,1,0
652376901244291,49,1
652383087818286,1,0
652393971436559,1,0
652399815038799,1,0
652412694527326,1,0
652420738109223,7,0
652423556012939,2,0
652427292403282,1,0
652429999637800,1,0
652455145128042,1,0
652474457050676,2,0
652480108038546,6,0
652484439628875,2,0
652494552432276,1,0
652505509582847,2,0
652517887236445,97,0
652526383990707,68,0
652528400921006,1,0
652537378069044,16,0
652552048923491,3,0
652560340515311,9,1
652571559210997,2,0
652571793356981,3,0
652573728606958,2,0
652574010642532,8,0
652576735732677,1,0
652581262338857,1,0
652581280441317,6,1
652584612551690,1,0
652588230092484,18,1
652598116842399,3,0
652600989223445,1,0
652605723945058,1,0
652609397003145,1,0
652622576674661,2,0
652623098856245,1,0
652627838278442,20,0
652635598098105,12,1
652636134122183,4,0
652638818451253,1,0
652640648159613,16,0
652645132709315,1,0
652645322133243,23,0
652649347269983,1,0
652662879745161,2,0
652704042535833,42,0
652704263534850,1,0
652706489142333,2,0
652706596292178,1,0
652727645156596,1,0
652729151454530,1,0
652729436744463,1,0
652731433310595,1,0
652734048560589,3,0
652736298077214,2,0
652738717402132,2,0
652740738936888,45,0
652745027949480,2,0
652748790048599,2,0
652751224358744,2,0
652764408441468,1,0
652766483558036,1,0
652771000096093,3,0
652780111939260,1,0
652790790306279,3,0
652790946993701,2,0
652791796079428,2,0
652804577547235,1,1
652811557743295,7,1
652821903438029,6,0
652822131910141,15,1
652826358295507,2,0
652828226987598,13,1
652828749227056,9,0
652835294393675,2,0
652865282656806,105,0
652875809479248,6,0
652885430752377,4,1
652888517221670,4,0
652893307084340,114,0
652894206213375,3,0
652902774158761,1,0
652917891271655,2,0
652921738939052,1,0
652933333023974,7,0
652934636188137,1,0
652940384008821,28,0
652946977104926,9,0
652964364255847,2,0
652977339712121,1,0
652982783673690,1,0
652985821720125,5,0
652991219205687,1,0
652992498418092,2,1
652994653365504,3,0
652997204930441,9,0
652997872249508,5,0
652998754500849,1,0
653000822366546,10,0
653000954563981,5,0
653004410343715,11,0
653005342467674,2,0
653006928023429,8,0
653019480420461,2,0
653030032050373,1,0
653036819102046,7,0
653038455890559,3,0
653041676531831,11,0
653070319452420,1,0
653080740613384,2,0
653088054325746,2,0
653098102704820,1,0
653098229110258,3,0
653098504050303,2,0
653104796555571,2,0
653106602080870,1,0
653109419425397,1,0
653111788155543,1,0
653115078568936,9,0
653121806218006,1,0
653127065692344,1,0
653133302529474,10,0
653136086323578,4,0
653140567398136,1,0
653153058230689,1,0
653158349226076,10,0
653170003343496,10,0
653172865281151,5,0
653186059446644,3,0
653186115429639,2,0
653188662693728,1,0
653190682521359,1,0
653194527713785,1,0
653203476970665,25,0
653219459909765,2,0
653229340561593,10,0
653239979247718,2,0
653241923435977,1,0
653250622207676,1,0
653252503134063,6,0
653262112800263,1,0
653266223604472,4,0
653267846908899,2,0
653277221233980,4,0
653277910922830,6,0
653280195426582,7,0
653286752240849,2,0
653287511938603,7,0
653291621142642,4,0
653293499269437,91,0
653295393383609,2,0
653296417183141,16,0
653300084176084,2,0
653301599648171,9,0
653305182156965,17,0
653307633391996,4,0
653319898758185,1,0
653319921616524,2,0
653328061596698,1,0
653330023738217,87,0
653331595876198,28,1
653350298555080,30,0
653350781742435,14,1
653352110784706,2,0
653352301150506,1,0
653363906320951,2,0
653368289325709,1,0
653375071056548,3,0
653377113799198,2,0
653383449091917,5,0
653383576356147,18,0
653386930800291,1,0
653392780227385,1,0
653396402468435,1,0
653401398252132,3,0
653419126814287,2,0
653449188477663,1,0
653471195462707,30,0
653471671299632,7,1
653472225669264,8,0
653473268172524,1,0
653475358297913,11,0
653482649848492,1,0
653484058983430,2,0
653487006660616,8,1
653488343979784,10,0
653492085856759,1,0
653498725459100,5,0
653502178329956,4,0
653509027060711,1,0
653510075951397,5,0
653513883221746,1,0
653515024359775,1,0
653517583008935,4,0
653520527144868,2,0
653524222842009,1,0
653527835176620,2,0
653530376668972,3,0
653533399954000,2,0
653541663888359,1,0
653541922758313,2,0
653545424759896,1,0
653555855427126,1,0
653556184920099,3,0
653557199858734,2,0
653561121547379,23,0
653565758685898,2,0
653578554175297,1,0
653580731051344,2,0
653584613002078,1,0
653584820271315,1,0
653587137745977,1,0
653595082320606,10,0
653596049862764,3,0
653598982634505,3,0
653603535026898,5,0
653612822021293,4,0
653616246028106,8,0
653620282661743,1,0
653622740352050,1,0
653623816418239,1,0
653624347431980,2,0
653624906723278,3,0
653632794508707,3,0
653636050037389,2,0
653644294108985,5,0
653651434511304,2,0
653660670069438,10,0
653662106122585,2,0
653667988873889,1,0
653671540686455,9,1
653674584653349,109,0
653676367157861,2,0
653688949003999,2,0
653699583517049,5,0
653712937030245,1,0
653715505470698,2,0
653717614324803,22,0
653728601981427,1,0
653733283965960,1,0
653733289611285,8,1
653735015419958,11,0
653737613163178,3,0
653738055908395,15,0
653739312857570,1,0
653749138930616,1,0
653750265469517,17,0
653755760485607,1,0
653757366808315,3,0
653761843520368,1,0
653765788177216,13,1
653781150479437,82,0
653785279886843,14,0
653795986619751,71,0
653804029473995,1,0
653804420573333,1,0
653823890395360,1,0
653824017921856,11,1
653824951873128,1,0
653825692192189,1,0
653825895146232,2,0
653839428477864,6,0
653839758708108,2,0
653839821634294,3,0
653853839575251,33,0
653854865396169,1,0
653857932128196,1,0
653858512659411,113,0
653859183956216,1,0
653878195193852,8,0
653881864381142,9,0
653882324408199,2,0
653882630329691,1,0
653893017635538,2,0
653894438870928,11,0
653895690656271,7,0
653895860605058,4,0
653905491723491,44,0
653912477487436,126,0
653918442647650,24,0
653926810391316,1,0
653948515333177,4,0
653948609155532,1,0
653949654593621,2,0
653950684810275,1,0
653967663050504,7,0
653969591861987,5,0
653971186542929,2,0
653973572163864,1,0
653973798606003,5,0
653976310260229,8,0
653976538236848,1,0
653978068967544,3,0
653980075657278,1,0
653980357760431,10,0
653992545804421,2,0
653993032039354,349,1
654002614412149,8,0
654005520487839,1,0
654007013832189,1,0
654008247634995,9,1
654011919993323,3,0
654019147147838,1,0
654024594978687,6,0
654040864761742,12,0
654044765381248,1,0
654045450162938,1,0
654048248319631,2,0
654055065119938,1,0
654065555626751,2,0
654072511165134,1,0
654074756172231,12,0
654087601227534,121,0
654092342835824,6,0
654100803622496,2,0
654104053924959,2,0
654104895935998,1,0
654161569930669,1,0
654170531857292,1,0
654171155530442,1,0
654172773876140,2,0
654194748328128,1,0
654203627710612,2,0
654231376520597,1,0
654239525385548,1,0
654239870106620,1,0
654243535485818,32,0
654245821801763,1,0
654248913656210,2,0
654250490765287,1,0
654278204014878,35,0
654278535338668,13,0
654279573881250,6,0
654299329944228,531,0
654310135590934,8,0
654310584199106,1,0
654317731767329,6,0
654318284857461,2,0
654320520194876,1,0
654321784413449,1,0
654350540007123,1,0
654357999954182,72,0
654368505012791,2,0
654368516764880,3,0
654374096626851,1,0
654374597698935,1,0
654377204981676,1,0
654386946923412,16,1
654414996958043,29,0
654417212860165,1,0
654423367360778,15,0
654443708365041,2,0
654449235937268,11,0
654456526597021,2,0
654466902574106,4,0
654467461457773,1,0
654474976894345,1,0
654480181960067,2,0
654485888221409,22,0
654496360381262,1,0
654496626701119,1,0
654526338477290,3,0
654527767219007,2,0
654546841766051,2,0
654552026346823,1,0
654568502873723,13,1
654571351945351,2,0
654579207805342,1,0
654580907549339,2,0
654581128351963,10,0
654591055788831,1,0
654607789346875,10,0
654612868949403,1,0
654615117872787,2,0
654618471353198,2,0
654618668279680,3,0
654620628967664,1,0
654647051703583,11,0
654659705850783,4,0
654661102283050,1,0
654666696528377,6,0
654673177432461,1,0
654679435340219,1,0
654681395124853,1,0
654681429649272,12,0
654682360558127,1,0
654688310553786,1,0
654693220923105,3,0
654698618950906,8,0
654698672672576,1,0
654701175195869,1,0
654708611701611,2,0
654720927940997,15,1
654725162532239,1,0
654733660839353,6,0
654739214850436,1,0
654739881704683,1,0
654743803146852,1,0
654744328939469,8,0
654746880779900,2,0
654776907501190,18,0
654779345053299,2,0
654802247946686,2,0
654806527932533,3,0
654813562118106,2,0
654814456935436,2,0
654818882239210,6,0
654819849707958,1,0
654823190820696,1,0
654834650831306,4,0
654839044138406,1,0
654848855720624,5,0
654852753688895,11,0
654853434125447,2,0
654864022289730,3,0
654867018212886,14,0
654867412068745,1,0
654868973099335,1,0
654877022105387,1,0
654884297779678,4,0
654888465746008,3,0
654901772039924,25,0
654911962355627,1,0
654922991439372,2,0
654933221512204,22,1
654935945537923,12,0
654944348823699,9,0
654944706676857,8,1
654956247378982,9,1
654961904398812,6,0
654967236475909,6,0
654969809824966,10,0
654972662766787,3,0
654982498903546,1,0
654990445385770,14,0
654993045621009,1,0
654997511639108,1,0
654998253967215,1,0
654998806644498,2,0
655001488729570,9,0
655006382316231,1,0
655013007470769,2,0
655017214813324,3,0
655022830076646,1,0
655025064541951,35,1
655026215433479,1,0
655029097021878,50,0
655030290214110,1,0
655031096486780,1,0
655035289805409,6,0
655039593928573,3,0
655047091288770,1,0
655049058185097,4,0
655053760980321,4,0
655056116075924,15,0
655056931287990,1,0
655060213359436,6,0
655070528331919,6,0
655071017088923,2,0
655073542052615,3,0
655077166252726,2,0
655083061021701,2,0
655084218153313,1,0
655087790816595,1,0
655088153068561,9,0
655091467239592,1,0
655091581927741,1,0
655091690066373,17,0
655096334427692,1,0
655100422118272,1,0
655101753325518,8,0
655103240893088,1,0
655111130529866,1,0
655118975408650,10,0
655121641145820,7,0
655141250864259,5,0
655143797856391,5,0
655144981133430,3,0
655148436096336,5,1
655159416168575,1,0
655163223825312,2,0
655164992370782,2,0
655167472367598,1,0
655170393468083,1,0
655174600174213,2,0
655175309080092,15,0
655183992748443,5,0
655184655863945,1,0
655187384315935,10,1
655192631882828,36,0
655194562337755,14,0
655199444437525,1,0
655207062446004,3,0
655209171023517,3,0
655210232507557,6,0
655232788957104,9,0
655236174721233,6,0
655244829671131,2,0
655249182815268,1,0
655249287569037,7,0
655250782121294,1,0
655252735051825,1,0
655263408019589,1,0
655265742861034,1,0
655272062669792,2,0
655302956636995,3,0
655304252008620,2,0
655308622698139,1,0
655311330198080,2,0
655313172655881,8,0
655314133279029,1,0
655330557024287,2,0
655334116998903,1,0
655343127282065,3,0
655345367644076,10,0
655352587464886,1,0
655352971766217,6,0
655363075711138,3,0
655364494314016,2,0
655371100448838,4,0
655395372039104,1,0
655396209484713,3,0
655396831702163,5,0
655418799995614,4616,0
655424749287563,41,1
655425709560944,5,0
655432901323736,2,0
655436374900516,70,0
655438119356955,11,0
655449301193627,1,0
655454315745191,208,0
655470585368831,1,0
655476438459611,2,0
655476599137108,4,0
655483851336927,1,0
655488210219209,1,0
655495249391372,10,0
655496376656702,6,0
655500162452094,5,0
655504143760245,10,0
655510026660995,1,0
655512296004555,8,0
655521087792741,1,0
655534395276698,2,0
655541762845841,5,0
655545056092037,1,0
655546584164974,4,0
655550631378032,4,0
655551876876558,1,0
655565257334081,2,0
655567654939237,1,0
655570280777376,7,0
655579480238754,1,0
655601855370828,10,0
655604196789317,9,0
655606469517829,28,0
655610966071069,1,0
655612080995021,22,0
655615301368434,2,0
655619032731107,70,0
655631946707450,2,0
655636349084092,9,0
655647897423418,15,1
655651559785598,10,0
655652789713716,19,0
