flow_id,label,any_packet_label,alert_packet_count,_merge,label_mismatch
911519586662820,0,0,0,both,False
911522025070382,0,0,0,both,False
911522211239463,0,0,0,both,False
911563530299590,0,0,0,both,False
911577686004776,0,0,0,both,False
911584620143765,0,0,0,both,False
911602549730092,0,0,0,both,False
911622691100892,1,1,15,both,False
911651976773040,0,0,0,both,False
911686992570003,0,0,0,both,False
911697264635853,0,0,0,both,False
911700589734899,0,0,0,both,False
911741345092467,0,0,0,both,False
911800466496093,0,0,0,both,False
911804606851200,0,0,0,both,False
911810849075658,0,0,0,both,False
911813132296169,0,0,0,both,False
911830256212442,0,0,0,both,False
911854576958483,0,0,0,both,False
911864583921808,0,0,0,both,False
911865967141857,0,0,0,both,False
911870553416469,1,1,3915,both,False
912038038060108,0,0,0,both,False
912053117030542,0,0,0,both,False
912057154364606,0,0,0,both,False
912087202089741,0,0,0,both,False
912115431697137,0,0,0,both,False
912119891111310,0,0,0,both,False
912125487110135,0,0,0,both,False
912130563910088,0,0,0,both,False
912166986661818,0,0,0,both,False
912246395230472,0,0,0,both,False
912285588428007,0,0,0,both,False
912324925924793,0,0,0,both,False
912342071437117,0,0,0,both,False
912376837138186,0,0,0,both,False
912381361801718,1,1,1,both,False
912410815651800,0,0,0,both,False
912439561105279,0,0,0,both,False
912445323508273,1,1,2,both,False
912446497653361,0,0,0,both,False
912532769046682,0,0,0,both,False
912586439851396,0,0,0,both,False
912650539142441,0,0,0,both,False
912672332434778,1,1,1,both,False
912683941407257,0,0,0,both,False
912684059435200,0,0,0,both,False
912774775468033,0,0,0,both,False
912776721885836,0,0,0,both,False
912833251825585,0,0,0,both,False
912855596325150,0,0,0,both,False
912867076717952,0,0,0,both,False
912873530558931,0,0,0,both,False
912972031408967,0,0,0,both,False
913016374218119,0,0,0,both,False
913124495214825,0,0,0,both,False
913201981388278,1,1,2,both,False
913204897402585,0,0,0,both,False
913233417999964,0,0,0,both,False
913353044536283,0,0,0,both,False
913404748072156,0,0,0,both,False
913449220250210,0,0,0,both,False
913459901314825,0,0,0,both,False
913467697626481,0,0,0,both,False
913578150810380,0,0,0,both,False
913630029946248,0,0,0,both,False
913634987933023,0,0,0,both,False
913685974139396,0,0,0,both,False
913688115739472,0,0,0,both,False
913716698155589,0,0,0,both,False
913739448948637,0,0,0,both,False
913848845267152,0,0,0,both,False
913878134228601,1,1,20,both,False
913905949615161,0,0,0,both,False
913922704645740,0,0,0,both,False
913955868490918,0,0,0,both,False
913957857054400,0,0,0,both,False
914166488858158,0,0,0,both,False
914204757946217,0,0,0,both,False
914266142235890,0,0,0,both,False
914307547867324,0,0,0,both,False
914381415114121,0,0,0,both,False
914469483079125,0,0,0,both,False
914512995531250,0,0,0,both,False
914514518843901,0,0,0,both,False
914566432307623,0,0,0,both,False
914583411507955,0,0,0,both,False
914648160986337,0,0,0,both,False
914682699223477,0,0,0,both,False
914722082937105,0,0,0,both,False
914736026803440,0,0,0,both,False
914786123998675,0,0,0,both,False
914812160421915,0,0,0,both,False
914817018377859,0,0,0,both,False
914818584879052,0,0,0,both,False
914835304194319,0,0,0,both,False
914837821690997,0,0,0,both,False
914851961523513,0,0,0,both,False
914920915415559,0,0,0,both,False
914993122628542,0,0,0,both,False
915044584446479,0,0,0,both,False
915087300787955,0,0,0,both,False
915117853475038,0,0,0,both,False
915197048686161,0,0,0,both,False
915235631076050,0,0,0,both,False
915276594701273,0,0,0,both,False
915282898353533,0,0,0,both,False
915334975280282,0,0,0,both,False
915366299716163,0,0,0,both,False
915375517170984,0,0,0,both,False
915389625312014,0,0,0,both,False
915457670998649,0,0,0,both,False
915475015884293,0,0,0,both,False
915475380430888,0,0,0,both,False
915600982526900,0,0,0,both,False
915609084231367,0,0,0,both,False
915656230615668,0,0,0,both,False
915711317636638,0,0,0,both,False
915749058088038,0,0,0,both,False
915778278914715,0,0,0,both,False
915814803165400,0,0,0,both,False
915881228354711,0,0,0,both,False
915913580987131,0,0,0,both,False
915921727992148,0,0,0,both,False
916060472337459,0,0,0,both,False
916079807005420,0,0,0,both,False
916176973523630,0,0,0,both,False
916205895471507,0,0,0,both,False
916216134396587,0,0,0,both,False
916217136562053,0,0,0,both,False
916272684308030,0,0,0,both,False
916279964059579,0,0,0,both,False
916299147559993,0,0,0,both,False
916471222211364,0,0,0,both,False
916541746509983,0,0,0,both,False
916554365155569,1,1,1,both,False
916563830704568,0,0,0,both,False
916631038373899,0,0,0,both,False
916795676410142,0,0,0,both,False
916797864335771,0,0,0,both,False
916939818726192,0,0,0,both,False
917038337732808,0,0,0,both,False
917057650616963,0,0,0,both,False
917118360675617,0,0,0,both,False
917156465457601,0,0,0,both,False
917178119856707,0,0,0,both,False
917190629436274,0,0,0,both,False
917198505145109,0,0,0,both,False
917223197344897,0,0,0,both,False
917440520993456,0,0,0,both,False
917456183936931,0,0,0,both,False
917475676203629,0,0,0,both,False
917555839054909,0,0,0,both,False
917558022561499,0,0,0,both,False
917737133643317,0,0,0,both,False
917751990731686,1,1,2,both,False
917759068068096,0,0,0,both,False
917769997553529,0,0,0,both,False
917774949384957,0,0,0,both,False
917820544365180,0,0,0,both,False
917832600987725,0,0,0,both,False
918047087413992,0,0,0,both,False
918065250611627,0,0,0,both,False
918081538244632,0,0,0,both,False
918095323953014,0,0,0,both,False
918102883600289,0,0,0,both,False
918192558788560,0,0,0,both,False
918196314613161,0,0,0,both,False
918274193766181,0,0,0,both,False
918318599168031,0,0,0,both,False
918353702964329,0,0,0,both,False
918357577962450,0,0,0,both,False
918374118687495,0,0,0,both,False
918375109762720,0,0,0,both,False
918411792557668,0,0,0,both,False
918440073143777,0,0,0,both,False
918517651988166,0,0,0,both,False
918524238942015,0,0,0,both,False
918551186430712,0,0,0,both,False
918598579390842,0,0,0,both,False
918653280566206,0,0,0,both,False
918653529939889,0,0,0,both,False
918718527263270,0,0,0,both,False
918724780853261,0,0,0,both,False
918734282921905,0,0,0,both,False
918747971605172,0,0,0,both,False
918855832476948,0,0,0,both,False
918857689988388,0,0,0,both,False
918872391845366,0,0,0,both,False
918905391092605,0,0,0,both,False
918929019696968,0,0,0,both,False
918943540931713,0,0,0,both,False
918978155998115,0,0,0,both,False
919140004478582,0,0,0,both,False
919173177603380,0,0,0,both,False
919177866573237,0,0,0,both,False
919244681493828,0,0,0,both,False
919313343831848,0,0,0,both,False
919333552767753,0,0,0,both,False
919342877794958,0,0,0,both,False
919381674640888,0,0,0,both,False
919388752190992,0,0,0,both,False
919421900459483,0,0,0,both,False
919480477129602,0,0,0,both,False
919501669155853,0,0,0,both,False
919536061454320,0,0,0,both,False
919547912075804,0,0,0,both,False
919705183837371,0,0,0,both,False
919776387918429,0,0,0,both,False
919786076467418,0,0,0,both,False
919787101704774,0,0,0,both,False
919815133057456,0,0,0,both,False
919856741305477,0,0,0,both,False
919888075882516,0,0,0,both,False
919908145229177,0,0,0,both,False
919958741060774,0,0,0,both,False
919964116311586,0,0,0,both,False
919974015075051,0,0,0,both,False
920023270755217,0,0,0,both,False
920032287607799,0,0,0,both,False
920037598140984,0,0,0,both,False
920053215807030,0,0,0,both,False
920066897265463,0,0,0,both,False
920068926182675,0,0,0,both,False
920074375676957,0,0,0,both,False
920079534861425,0,0,0,both,False
920127262906355,0,0,0,both,False
920132745330696,0,0,0,both,False
920133913361082,0,0,0,both,False
920133925141797,0,0,0,both,False
920142111990561,0,0,0,both,False
920191079345186,0,0,0,both,False
920199112699536,0,0,0,both,False
920234609316389,0,0,0,both,False
920259397558956,0,0,0,both,False
920356553090046,0,0,0,both,False
920401728432845,0,0,0,both,False
920458491519076,0,0,0,both,False
920463191549470,0,0,0,both,False
920523491953828,0,0,0,both,False
920555137735417,0,0,0,both,False
920567959180726,0,0,0,both,False
920568013165959,0,0,0,both,False
920573014915996,0,0,0,both,False
920653320313630,0,0,0,both,False
920666695922123,0,0,0,both,False
920668315096829,0,0,0,both,False
920676154123918,0,0,0,both,False
920677369939832,0,0,0,both,False
920699812368613,0,0,0,both,False
920705225244587,0,0,0,both,False
920707074542183,0,0,0,both,False
920785341383948,0,0,0,both,False
921046307716147,0,0,0,both,False
921067685846154,0,0,0,both,False
921134423329229,0,0,0,both,False
921189561050641,0,0,0,both,False
921203860191850,0,0,0,both,False
921241739428769,0,0,0,both,False
921242796041626,0,0,0,both,False
921247713822504,0,0,0,both,False
921261328623503,0,0,0,both,False
921297139454439,0,0,0,both,False
921326454105116,1,1,1,both,False
921347643118394,0,0,0,both,False
921412454235103,0,0,0,both,False
921426071973441,0,0,0,both,False
921430148248184,0,0,0,both,False
921519079152948,0,0,0,both,False
921540815041431,0,0,0,both,False
921664007953035,0,0,0,both,False
921667742502785,0,0,0,both,False
921668291294957,0,0,0,both,False
921703798751262,0,0,0,both,False
921710402837300,0,0,0,both,False
921736710629720,0,0,0,both,False
921762010991619,0,0,0,both,False
921803994772622,0,0,0,both,False
921899424032038,0,0,0,both,False
921900016860800,0,0,0,both,False
921900316808690,0,0,0,both,False
921956073678077,0,0,0,both,False
921964675719660,0,0,0,both,False
922032282506899,0,0,0,both,False
922048987692718,0,0,0,both,False
922074541705916,0,0,0,both,False
922135991969635,0,0,0,both,False
922154864191503,0,0,0,both,False
922220246845438,0,0,0,both,False
922288409349903,0,0,0,both,False
922332076354529,0,0,0,both,False
922360695200112,0,0,0,both,False
922371045428203,0,0,0,both,False
922399334636066,0,0,0,both,False
922486859411520,0,0,0,both,False
922555228266994,0,0,0,both,False
922563902698402,0,0,0,both,False
922573558631829,0,0,0,both,False
922716882388675,0,0,0,both,False
922736185999976,0,0,0,both,False
922748781598188,0,0,0,both,False
922751986613233,0,0,0,both,False
922761238270636,0,0,0,both,False
922785155895112,0,0,0,both,False
922879098673008,0,0,0,both,False
922945374794615,0,0,0,both,False
922963492381959,0,0,0,both,False
923004395073572,0,0,0,both,False
923010250164943,0,0,0,both,False
923037162222150,0,0,0,both,False
923053462252137,0,0,0,both,False
923065195844707,0,0,0,both,False
923096771419778,0,0,0,both,False
923112589211400,0,0,0,both,False
923150014769621,0,0,0,both,False
923330422276772,0,0,0,both,False
923336273321550,0,0,0,both,False
923378105537692,0,0,0,both,False
923419840257599,0,0,0,both,False
923449855883002,0,0,0,both,False
923477907895284,0,0,0,both,False
923479352182091,0,0,0,both,False
923481214793905,0,0,0,both,False
923522463549156,0,0,0,both,False
923711050330082,0,0,0,both,False
923729319825211,0,0,0,both,False
923808041974117,0,0,0,both,False
923920174351117,0,0,0,both,False
923922548850608,0,0,0,both,False
923991285771654,0,0,0,both,False
924006406397719,0,0,0,both,False
924022647738355,0,0,0,both,False
924064843018418,0,0,0,both,False
924164635945905,0,0,0,both,False
924291428605025,0,0,0,both,False
924297712466818,0,0,0,both,False
924353219284989,0,0,0,both,False
924363559686584,0,0,0,both,False
924394973605419,0,0,0,both,False
924395015414744,0,0,0,both,False
924411943885341,0,0,0,both,False
924421552030473,0,0,0,both,False
924522718263066,0,0,0,both,False
924555204506736,0,0,0,both,False
924582363478163,0,0,0,both,False
924626416796086,0,0,0,both,False
924630354007227,0,0,0,both,False
924632640385377,0,0,0,both,False
924669730536969,0,0,0,both,False
924711386464400,1,1,1,both,False
924765308263259,0,0,0,both,False
924848374590329,1,1,1,both,False
924935404118349,0,0,0,both,False
924951287554035,0,0,0,both,False
924984667058578,0,0,0,both,False
924985592719265,0,0,0,both,False
924998147688487,0,0,0,both,False
925136663221260,0,0,0,both,False
925158340012344,0,0,0,both,False
925159585274264,0,0,0,both,False
925160005124912,0,0,0,both,False
925165134405486,0,0,0,both,False
925167334854191,0,0,0,both,False
925304951602276,0,0,0,both,False
925521029955525,0,0,0,both,False
925545450091550,0,0,0,both,False
925642967641092,0,0,0,both,False
925652276885253,0,0,0,both,False
925722514956221,0,0,0,both,False
925724615028374,0,0,0,both,False
925759173205969,0,0,0,both,False
925810146308882,0,0,0,both,False
925891210931352,0,0,0,both,False
925938036968448,0,0,0,both,False
925945025296636,0,0,0,both,False
925947494818239,0,0,0,both,False
925965417110153,0,0,0,both,False
926005553090544,0,0,0,both,False
926006598797670,0,0,0,both,False
926025495894459,1,1,10,both,False
926139919015443,0,0,0,both,False
926164954064082,0,0,0,both,False
926239765922061,0,0,0,both,False
926242212238816,0,0,0,both,False
926271657551560,0,0,0,both,False
926290679290483,0,0,0,both,False
926411915484865,0,0,0,both,False
926483745454590,0,0,0,both,False
926652860809346,0,0,0,both,False
926660247238298,0,0,0,both,False
926700732379636,0,0,0,both,False
926782677515957,0,0,0,both,False
926787329129422,0,0,0,both,False
926810516341860,0,0,0,both,False
926814660653625,0,0,0,both,False
926816437780917,0,0,0,both,False
926818488889794,0,0,0,both,False
926867795994902,0,0,0,both,False
927028804966757,0,0,0,both,False
927126156230263,0,0,0,both,False
927131309403222,0,0,0,both,False
927134656238531,0,0,0,both,False
927249702418890,1,1,2,both,False
927271491485970,0,0,0,both,False
927444638096690,0,0,0,both,False
927492845832623,0,0,0,both,False
927556422262022,0,0,0,both,False
927565933941368,0,0,0,both,False
927715223708240,0,0,0,both,False
927716014851188,0,0,0,both,False
927761150479107,0,0,0,both,False
927774319659613,0,0,0,both,False
927799937825847,0,0,0,both,False
927825439525488,0,0,0,both,False
927826635817631,0,0,0,both,False
927861865145278,0,0,0,both,False
927993028812079,0,0,0,both,False
928037690177084,0,0,0,both,False
928205691728634,0,0,0,both,False
928208979378553,0,0,0,both,False
928219668759599,0,0,0,both,False
928219734195149,0,0,0,both,False
928271291315450,0,0,0,both,False
928286987478004,0,0,0,both,False
928356670229504,0,0,0,both,False
928554934046951,0,0,0,both,False
928603034118626,0,0,0,both,False
928744522717458,0,0,0,both,False
928747447387737,0,0,0,both,False
928748534548991,0,0,0,both,False
928755053249815,0,0,0,both,False
928800108224976,0,0,0,both,False
928803098715561,0,0,0,both,False
928966727964198,0,0,0,both,False
929028228769619,0,0,0,both,False
929029563515948,0,0,0,both,False
929062961709434,0,0,0,both,False
929078838163186,0,0,0,both,False
929105742613521,0,0,0,both,False
929126059383121,0,0,0,both,False
929163695884267,0,0,0,both,False
929182759270729,0,0,0,both,False
929236771112222,0,0,0,both,False
929254461769678,0,0,0,both,False
929256251291151,0,0,0,both,False
929306152070422,0,0,0,both,False
929315476906698,0,0,0,both,False
929321152388903,0,0,0,both,False
929342762002402,0,0,0,both,False
929422203974811,0,0,0,both,False
929468400320294,0,0,0,both,False
929491466345400,0,0,0,both,False
929491890903563,0,0,0,both,False
929575483450943,0,0,0,both,False
929647710700188,0,0,0,both,False
929700656707479,0,0,0,both,False
929708890445954,0,0,0,both,False
929770084590081,0,0,0,both,False
929835406469042,0,0,0,both,False
929835714515993,0,0,0,both,False
929856918640493,0,0,0,both,False
929980915518135,0,0,0,both,False
930001835307700,0,0,0,both,False
930005078285624,0,0,0,both,False
930054883290470,0,0,0,both,False
930065896873633,0,0,0,both,False
930094774485907,0,0,0,both,False
930096647792086,0,0,0,both,False
930249319451987,0,0,0,both,False
930254701514355,0,0,0,both,False
930293404962628,0,0,0,both,False
930297152461982,0,0,0,both,False
930470336530735,0,0,0,both,False
930502058581383,0,0,0,both,False
930504954906901,0,0,0,both,False
930535964638747,0,0,0,both,False
930558828701722,0,0,0,both,False
930571400783269,0,0,0,both,False
930594328849345,0,0,0,both,False
930647541296699,0,0,0,both,False
930688007245982,0,0,0,both,False
930776209434910,0,0,0,both,False
930777727117105,0,0,0,both,False
930810957805394,0,0,0,both,False
930895171516336,0,0,0,both,False
931002116615221,0,0,0,both,False
931024360791621,0,0,0,both,False
931078412525479,0,0,0,both,False
931081882879154,0,0,0,both,False
931092389969697,0,0,0,both,False
931134242533933,0,0,0,both,False
931154779688557,0,0,0,both,False
931238360560035,0,0,0,both,False
931338131554450,0,0,0,both,False
931355186606546,0,0,0,both,False
931541300398336,0,0,0,both,False
931565392261908,0,0,0,both,False
931566478696438,0,0,0,both,False
931566649370902,0,0,0,both,False
931588658767222,0,0,0,both,False
931590345173016,0,0,0,both,False
931661829402043,0,0,0,both,False
931684515095871,0,0,0,both,False
931790042314035,0,0,0,both,False
931809581566916,0,0,0,both,False
931853831421634,0,0,0,both,False
931882586886316,0,0,0,both,False
931885861374258,0,0,0,both,False
931900242615509,0,0,0,both,False
931945900964993,0,0,0,both,False
931948919731698,0,0,0,both,False
931985221644911,0,0,0,both,False
932014041549272,0,0,0,both,False
932097109912264,0,0,0,both,False
932138485573188,0,0,0,both,False
932142484192336,0,0,0,both,False
932151710012329,0,0,0,both,False
932184163866418,0,0,0,both,False
932184583806497,0,0,0,both,False
932225395871415,0,0,0,both,False
932375384010044,0,0,0,both,False
932379775035669,0,0,0,both,False
932435314563093,0,0,0,both,False
932442124072267,0,0,0,both,False
932497465257184,0,0,0,both,False
932541651170631,0,0,0,both,False
932544630972136,0,0,0,both,False
932549711143687,0,0,0,both,False
932800999817939,0,0,0,both,False
932843134403107,0,0,0,both,False
932851150521323,0,0,0,both,False
932873222409950,0,0,0,both,False
932874709120636,0,0,0,both,False
932876809372198,0,0,0,both,False
932880812846272,0,0,0,both,False
932934550484477,0,0,0,both,False
932936267554592,0,0,0,both,False
932953721663971,0,0,0,both,False
933148800223315,0,0,0,both,False
933166785070891,0,0,0,both,False
933183307087801,0,0,0,both,False
933240820458141,0,0,0,both,False
933413603908604,0,0,0,both,False
933472199552161,0,0,0,both,False
933552551500772,0,0,0,both,False
933589096361045,0,0,0,both,False
933621947948796,0,0,0,both,False
933714577742056,1,1,1,both,False
933721728880035,0,0,0,both,False
933731173536000,0,0,0,both,False
933741969331556,0,0,0,both,False
933800504369063,0,0,0,both,False
933810966531270,0,0,0,both,False
933813801389042,0,0,0,both,False
933914474669422,0,0,0,both,False
933945209879076,0,0,0,both,False
934050060458818,0,0,0,both,False
934051568010324,0,0,0,both,False
934083114843088,0,0,0,both,False
934086107204101,0,0,0,both,False
934126551599577,0,0,0,both,False
934137723344574,0,0,0,both,False
934138175587599,0,0,0,both,False
934170332595872,0,0,0,both,False
934192233570973,0,0,0,both,False
934216245056171,0,0,0,both,False
934226739374125,0,0,0,both,False
934252198729803,0,0,0,both,False
934271084441368,0,0,0,both,False
934286086471790,1,1,2,both,False
934339288562550,0,0,0,both,False
934364534829009,0,0,0,both,False
934402080056450,0,0,0,both,False
934458852119848,0,0,0,both,False
934475401557824,0,0,0,both,False
934504619667155,0,0,0,both,False
934529522488885,0,0,0,both,False
934555194436395,0,0,0,both,False
934579692136568,0,0,0,both,False
934747183500821,0,0,0,both,False
934812574014315,0,0,0,both,False
934936471090236,0,0,0,both,False
934943255604650,0,0,0,both,False
934951388481392,0,0,0,both,False
934993039635711,0,0,0,both,False
935012589270566,0,0,0,both,False
935021790939624,0,0,0,both,False
935035650284374,0,0,0,both,False
935082110371771,0,0,0,both,False
935087054069631,0,0,0,both,False
935124692084625,0,0,0,both,False
935181894363618,0,0,0,both,False
935295571301699,0,0,0,both,False
935326047911816,0,0,0,both,False
935602591628538,0,0,0,both,False
935605404870141,0,0,0,both,False
935659507962462,0,0,0,both,False
935679627533283,0,0,0,both,False
935690473944258,0,0,0,both,False
935765338013794,0,0,0,both,False
935780593165883,0,0,0,both,False
935811175736462,0,0,0,both,False
935830332710643,0,0,0,both,False
935849940992033,0,0,0,both,False
936006337667452,0,0,0,both,False
936114364733139,0,0,0,both,False
936143744496730,0,0,0,both,False
936207519811176,0,0,0,both,False
936263271428938,0,0,0,both,False
936280066689846,0,0,0,both,False
936286812035390,0,0,0,both,False
936288602865305,0,0,0,both,False
936290380624053,0,0,0,both,False
936291046340705,0,0,0,both,False
936294867135837,0,0,0,both,False
936310019673715,0,0,0,both,False
936352518416455,0,0,0,both,False
936384495690378,0,0,0,both,False
936387100960677,0,0,0,both,False
936450878788409,0,0,0,both,False
936458790080591,0,0,0,both,False
936549083276894,0,0,0,both,False
936663179215644,0,0,0,both,False
936703822554410,0,0,0,both,False
936704836186973,0,0,0,both,False
936718286032235,0,0,0,both,False
936745555452267,0,0,0,both,False
936815309218350,0,0,0,both,False
936834994927648,0,0,0,both,False
936836271788430,0,0,0,both,False
936836313920598,0,0,0,both,False
936893861569526,0,0,0,both,False
937020975458941,0,0,0,both,False
937096873044599,0,0,0,both,False
937106477105631,0,0,0,both,False
937155083771175,0,0,0,both,False
937221568775235,0,0,0,both,False
937319870785430,0,0,0,both,False
937320268913192,0,0,0,both,False
937377187540906,0,0,0,both,False
937386074179433,0,0,0,both,False
937408039395852,0,0,0,both,False
937440314685769,0,0,0,both,False
937504962753154,0,0,0,both,False
937514374621670,0,0,0,both,False
937536664176160,0,0,0,both,False
937599396625077,0,0,0,both,False
937614155454109,0,0,0,both,False
937690707274818,0,0,0,both,False
937696030521744,0,0,0,both,False
937701934629099,0,0,0,both,False
937808515761194,0,0,0,both,False
937938785503467,0,0,0,both,False
937988709874898,0,0,0,both,False
938002872547654,0,0,0,both,False
938021270786267,0,0,0,both,False
938022295825122,0,0,0,both,False
938026275694321,0,0,0,both,False
938077607337740,0,0,0,both,False
938153149057264,0,0,0,both,False
938204633513656,0,0,0,both,False
938252372509316,0,0,0,both,False
938291583305434,0,0,0,both,False
938327395670098,0,0,0,both,False
938334841884118,0,0,0,both,False
938349163645096,0,0,0,both,False
938387270455450,0,0,0,both,False
938658379144510,0,0,0,both,False
938665015871545,0,0,0,both,False
938701360645384,0,0,0,both,False
938735955421704,0,0,0,both,False
938747413103820,0,0,0,both,False
938811339869547,0,0,0,both,False
938825050224498,0,0,0,both,False
938833990793613,0,0,0,both,False
938847337044944,0,0,0,both,False
938909798663132,0,0,0,both,False
938987055096272,0,0,0,both,False
938987959395522,0,0,0,both,False
938994064225494,0,0,0,both,False
939201397216758,0,0,0,both,False
939215929698858,0,0,0,both,False
939225162734035,0,0,0,both,False
939257078698489,0,0,0,both,False
939260121589440,0,0,0,both,False
939281160209722,0,0,0,both,False
939307119079700,0,0,0,both,False
939309753386325,0,0,0,both,False
939343570288128,0,0,0,both,False
939383107065132,0,0,0,both,False
939485043638201,1,1,3,both,False
939485733077525,0,0,0,both,False
939528558106240,0,0,0,both,False
939531140577952,0,0,0,both,False
939596312756453,0,0,0,both,False
939654815051196,0,0,0,both,False
939655653301463,0,0,0,both,False
939718900758597,0,0,0,both,False
939791800960839,0,0,0,both,False
939801737389408,0,0,0,both,False
939833618568972,0,0,0,both,False
940021889235794,0,0,0,both,False
940080100806886,0,0,0,both,False
940101165909742,0,0,0,both,False
940173539223343,0,0,0,both,False
940212754996077,0,0,0,both,False
940369932566786,0,0,0,both,False
940402400432664,0,0,0,both,False
940442545513251,0,0,0,both,False
940513670038586,0,0,0,both,False
940531940206369,0,0,0,both,False
940536907081945,0,0,0,both,False
940596270713774,0,0,0,both,False
940650492741754,0,0,0,both,False
940664291069421,0,0,0,both,False
940815974401521,0,0,0,both,False
940837392234259,0,0,0,both,False
940840497260411,0,0,0,both,False
940884704485822,0,0,0,both,False
940891241052895,0,0,0,both,False
940903084009409,0,0,0,both,False
940906364911449,0,0,0,both,False
940927322833157,0,0,0,both,False
940970423682417,0,0,0,both,False
940981153472833,0,0,0,both,False
941131737357220,0,0,0,both,False
941171599933612,0,0,0,both,False
941178885060820,0,0,0,both,False
941179215075015,1,1,1,both,False
941179752079295,0,0,0,both,False
941232301005732,0,0,0,both,False
941287783264721,0,0,0,both,False
941293728388883,0,0,0,both,False
941323607821085,0,0,0,both,False
941436733187413,0,0,0,both,False
941437376220201,0,0,0,both,False
941462781378833,0,0,0,both,False
941523711821441,0,0,0,both,False
941539351591109,0,0,0,both,False
941589034779909,0,0,0,both,False
941596112623056,0,0,0,both,False
941659139329496,0,0,0,both,False
941698690931565,0,0,0,both,False
941788768878189,0,0,0,both,False
941810124635164,0,0,0,both,False
941840081646573,0,0,0,both,False
941866036143842,0,0,0,both,False
941916531149729,0,0,0,both,False
941929292349663,0,0,0,both,False
942023167238414,0,0,0,both,False
942252685700020,0,0,0,both,False
942353932645320,0,0,0,both,False
942354979431938,0,0,0,both,False
942359553236721,0,0,0,both,False
942360367352507,0,0,0,both,False
942366219347536,0,0,0,both,False
942366438783604,0,0,0,both,False
942473330558957,0,0,0,both,False
942475062966331,0,0,0,both,False
942475835738943,0,0,0,both,False
942482581809364,1,1,1,both,False
942525515092446,0,0,0,both,False
942546275934391,0,0,0,both,False
942547414317779,0,0,0,both,False
942740360617153,0,0,0,both,False
943009005285322,0,0,0,both,False
943097259621432,0,0,0,both,False
943143753702824,0,0,0,both,False
943146450606810,0,0,0,both,False
943149727936200,0,0,0,both,False
943151018012084,0,0,0,both,False
943163527474707,0,0,0,both,False
943231501499902,0,0,0,both,False
943253854057829,0,0,0,both,False
943343793254187,0,0,0,both,False
943388702673918,0,0,0,both,False
943413802976336,0,0,0,both,False
943481516217029,0,0,0,both,False
943516397807781,0,0,0,both,False
943682715665007,0,0,0,both,False
943816210655700,0,0,0,both,False
943841060323005,0,0,0,both,False
943923916252659,0,0,0,both,False
943931559548025,0,0,0,both,False
944030494756790,0,0,0,both,False
944082985952617,0,0,0,both,False
944108227025883,0,0,0,both,False
944137677987499,0,0,0,both,False
944213771642946,0,0,0,both,False
944220365673486,0,0,0,both,False
944240172352168,0,0,0,both,False
944270935765485,0,0,0,both,False
944296580065509,0,0,0,both,False
944351378410116,0,0,0,both,False
944417258360229,0,0,0,both,False
944432728515878,0,0,0,both,False
944640673714187,0,0,0,both,False
944645743608080,0,0,0,both,False
944658220551205,0,0,0,both,False
944719395310226,0,0,0,both,False
944728876887474,0,0,0,both,False
944740337412327,0,0,0,both,False
944805006598657,0,0,0,both,False
944809632866652,0,0,0,both,False
944810181981451,0,0,0,both,False
944887425472384,0,0,0,both,False
944911653984968,0,0,0,both,False
944951249602070,1,1,2,both,False
944959504295228,0,0,0,both,False
945031841923714,0,0,0,both,False
945032366515445,0,0,0,both,False
945067353193697,0,0,0,both,False
945192383575714,0,0,0,both,False
945263603363631,0,0,0,both,False
945274233574926,0,0,0,both,False
945299218296028,0,0,0,both,False
945300109050755,0,0,0,both,False
945306898724558,1,1,1,both,False
945357094425562,0,0,0,both,False
945373082200330,0,0,0,both,False
945386448268487,0,0,0,both,False
945395803529519,0,0,0,both,False
945402481569096,0,0,0,both,False
945403525984892,0,0,0,both,False
945445214037109,0,0,0,both,False
945448855877374,0,0,0,both,False
945690752253574,0,0,0,both,False
945730734199275,0,0,0,both,False
945733647864867,0,0,0,both,False
945748879588281,0,0,0,both,False
945793681741802,0,0,0,both,False
945795661981805,0,0,0,both,False
945832208446201,0,0,0,both,False
945843890300558,0,0,0,both,False
945844401146028,0,0,0,both,False
945852744835245,0,0,0,both,False
945901392324075,0,0,0,both,False
945999500233589,0,0,0,both,False
946007330023578,0,0,0,both,False
946072935231757,0,0,0,both,False
946086386562851,0,0,0,both,False
946111986210871,0,0,0,both,False
946138261962199,0,0,0,both,False
946244978759520,0,0,0,both,False
946252919387179,0,0,0,both,False
946305618301292,0,0,0,both,False
946307914138920,0,0,0,both,False
946310696920285,0,0,0,both,False
946359422505677,0,0,0,both,False
946383053567823,0,0,0,both,False
946421801886404,0,0,0,both,False
946437270522142,0,0,0,both,False
946459948744179,0,0,0,both,False
946477849040602,0,0,0,both,False
946504583636355,0,0,0,both,False
946541691297162,0,0,0,both,False
946565538627661,0,0,0,both,False
946590386701119,0,0,0,both,False
946746036651920,0,0,0,both,False
946766129282023,0,0,0,both,False
946782590619804,0,0,0,both,False
946783168146942,0,0,0,both,False
946821231315882,0,0,0,both,False
946845768758142,0,0,0,both,False
946929667925698,0,0,0,both,False
946934460737112,0,0,0,both,False
947005309995122,0,0,0,both,False
947114918082858,0,0,0,both,False
947155775990033,0,0,0,both,False
947280349722271,0,0,0,both,False
947386049849442,0,0,0,both,False
947386477623789,0,0,0,both,False
