record_type,packet_id,timestamp_us,ts_sec,ts_usec,flow_id,direction,ip_version,src_ip,dst_ip,src_port,dst_port,protocol,pkt_len,ip_len,payload_len,ttl_or_hop_limit,has_tcp,has_udp,has_icmp,tcp_seq,tcp_ack,tcp_flags,tcp_fin,tcp_syn,tcp_rst,tcp_psh,tcp_ack_flag,tcp_urg,tcp_ece,tcp_cwr,tcp_window,tcp_header_len,udp_len,icmp_type,icmp_code,l7_proto,flow_iat_us,direction_iat_us,packet_label
packet,997738,1499255370377221,1499255370,377221,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,74,60,0,83,1,0,0,2577222785,555542359,18,0,1,0,0,1,0,0,0,27960,40,0,0,0,0,37288,0,0
packet,997744,1499255370377244,1499255370,377244,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555542359,2577222786,16,0,0,0,0,1,0,0,0,229,32,0,0,0,0,23,37311,0
packet,997963,1499255370410208,1499255370,410208,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,263,249,197,64,1,0,0,555542359,2577222786,24,0,0,0,1,1,0,0,0,229,32,0,0,0,0,32964,32964,0
packet,998281,1499255370445023,1499255370,445023,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,66,52,0,83,1,0,0,2577222786,555542556,16,0,0,0,0,1,0,0,0,114,32,0,0,0,5,34815,67802,0
packet,998282,1499255370445965,1499255370,445965,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1464,1450,1398,83,1,0,0,2577222786,555542556,16,0,0,0,0,1,0,0,0,114,32,0,0,0,5,942,942,0
packet,998283,1499255370446031,1499255370,446031,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555542556,2577224184,16,0,0,0,0,1,0,0,0,251,32,0,0,0,5,66,35823,0
packet,998284,1499255370446234,1499255370,446234,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1464,1450,1398,83,1,0,0,2577224184,555542556,16,0,0,0,0,1,0,0,0,114,32,0,0,0,5,203,269,0
packet,998285,1499255370446273,1499255370,446273,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555542556,2577226274,16,0,0,0,0,1,0,0,0,284,32,0,0,0,5,39,242,0
packet,998286,1499255370446282,1499255370,446282,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,758,744,692,83,1,0,0,2577225582,555542556,24,0,0,0,1,1,0,0,0,114,32,0,0,0,5,9,48,0
packet,998410,1499255370471968,1499255370,471968,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,192,178,126,64,1,0,0,555542556,2577226274,24,0,0,0,1,1,0,0,0,284,32,0,0,0,5,25686,25695,0
packet,998785,1499255370511817,1499255370,511817,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,324,310,258,83,1,0,0,2577226274,555542682,24,0,0,0,1,1,0,0,0,114,32,0,0,0,5,39849,65535,0
packet,998786,1499255370511818,1499255370,511818,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,147,133,81,83,1,0,0,2577226532,555542682,24,0,0,0,1,1,0,0,0,114,32,0,0,0,5,1,1,0
packet,998903,1499255370528396,1499255370,528396,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555542682,2577226613,16,0,0,0,0,1,0,0,0,306,32,0,0,0,5,16578,56428,0
packet,998904,1499255370528533,1499255370,528533,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,229,215,163,64,1,0,0,555542682,2577226613,24,0,0,0,1,1,0,0,0,306,32,0,0,0,5,137,137,0
packet,998906,1499255370528583,1499255370,528583,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,265,251,199,64,1,0,0,555542845,2577226613,24,0,0,0,1,1,0,0,0,306,32,0,0,0,5,50,50,0
packet,998948,1499255370533569,1499255370,533569,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,104,90,38,64,1,0,0,555543044,2577226613,24,0,0,0,1,1,0,0,0,306,32,0,0,0,5,4986,4986,0
packet,999319,1499255370563339,1499255370,563339,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,104,90,38,83,1,0,0,2577226613,555543044,24,0,0,0,1,1,0,0,0,122,32,0,0,0,5,29770,51521,0
packet,999324,1499255370563734,1499255370,563734,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,108,94,42,83,1,0,0,2577226651,555543044,24,0,0,0,1,1,0,0,0,122,32,0,0,0,5,395,395,0
packet,999328,1499255370564302,1499255370,564302,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1464,1450,1398,83,1,0,0,2577226693,555543044,16,0,0,0,0,1,0,0,0,122,32,0,0,0,5,568,568,0
packet,999329,1499255370564350,1499255370,564350,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1464,1450,1398,83,1,0,0,2577228091,555543044,16,0,0,0,0,1,0,0,0,122,32,0,0,0,5,48,48,0
packet,999331,1499255370564374,1499255370,564374,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543082,2577229489,16,0,0,0,0,1,0,0,0,349,32,0,0,0,5,24,30805,0
packet,999332,1499255370564584,1499255370,564584,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1464,1450,1398,83,1,0,0,2577229489,555543044,16,0,0,0,0,1,0,0,0,122,32,0,0,0,5,210,234,0
packet,999333,1499255370564624,1499255370,564624,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543082,2577232285,16,0,0,0,0,1,0,0,0,393,32,0,0,0,5,40,250,0
packet,999334,1499255370564769,1499255370,564769,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1464,1450,1398,83,1,0,0,2577230887,555543044,16,0,0,0,0,1,0,0,0,122,32,0,0,0,5,145,185,0
packet,999335,1499255370564851,1499255370,564851,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543082,2577235081,16,0,0,0,0,1,0,0,0,437,32,0,0,0,5,82,227,0
packet,999336,1499255370564957,1499255370,564957,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,2862,2848,2796,83,1,0,0,2577232285,555543044,16,0,0,0,0,1,0,0,0,122,32,0,0,0,5,106,188,1
packet,999340,1499255370565101,1499255370,565101,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543082,2577237649,16,0,0,0,0,1,0,0,0,482,32,0,0,0,5,144,250,0
packet,999342,1499255370565141,1499255370,565141,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1236,1222,1170,83,1,0,0,2577235081,555543044,24,0,0,0,1,1,0,0,0,122,32,0,0,0,5,40,184,0
packet,999343,1499255370565143,1499255370,565143,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1464,1450,1398,83,1,0,0,2577236251,555543044,16,0,0,0,0,1,0,0,0,122,32,0,0,0,5,2,2,0
packet,999638,1499255370602560,1499255370,602560,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1111,1097,1045,83,1,0,0,2577237649,555543082,24,0,0,0,1,1,0,0,0,122,32,0,0,0,5,37417,37417,0
packet,999863,1499255370648062,1499255370,648062,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543082,2577238694,16,0,0,0,0,1,0,0,0,505,32,0,0,0,5,45502,82961,0
packet,999884,1499255370661519,1499255370,661519,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,165,151,99,64,1,0,0,555543082,2577238694,24,0,0,0,1,1,0,0,0,505,32,0,0,0,5,13457,13457,0
packet,999953,1499255370696616,1499255370,696616,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,108,94,42,83,1,0,0,2577238694,555543181,24,0,0,0,1,1,0,0,0,122,32,0,0,0,5,35097,94056,0
packet,999954,1499255370696669,1499255370,696669,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543181,2577238736,16,0,0,0,0,1,0,0,0,505,32,0,0,0,5,53,35150,0
packet,999955,1499255370697347,1499255370,697347,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1595,1581,1529,83,1,0,0,2577238736,555543181,16,0,0,0,0,1,0,0,0,122,32,0,0,0,5,678,731,1
packet,999956,1499255370697385,1499255370,697385,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543181,2577240265,16,0,0,0,0,1,0,0,0,529,32,0,0,0,5,38,716,0
packet,999957,1499255370697550,1499255370,697550,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1464,1450,1398,83,1,0,0,2577240265,555543181,16,0,0,0,0,1,0,0,0,122,32,0,0,0,5,165,203,0
packet,999958,1499255370697594,1499255370,697594,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543181,2577241663,16,0,0,0,0,1,0,0,0,551,32,0,0,0,5,44,209,0
packet,999959,1499255370697620,1499255370,697620,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1464,1450,1398,83,1,0,0,2577241663,555543181,16,0,0,0,0,1,0,0,0,122,32,0,0,0,5,26,70,0
packet,999960,1499255370697642,1499255370,697642,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543181,2577243061,16,0,0,0,0,1,0,0,0,574,32,0,0,0,5,22,48,0
packet,999961,1499255370697824,1499255370,697824,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1464,1450,1398,83,1,0,0,2577243061,555543181,16,0,0,0,0,1,0,0,0,122,32,0,0,0,5,182,204,0
packet,999962,1499255370697862,1499255370,697862,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543181,2577245857,16,0,0,0,0,1,0,0,0,618,32,0,0,0,5,38,220,0
packet,999963,1499255370698008,1499255370,698008,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1464,1450,1398,83,1,0,0,2577244459,555543181,16,0,0,0,0,1,0,0,0,122,32,0,0,0,5,146,184,0
packet,999964,1499255370698100,1499255370,698100,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543181,2577248294,16,0,0,0,0,1,0,0,0,656,32,0,0,0,5,92,238,0
packet,999965,1499255370698150,1499255370,698150,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543181,2577248353,16,0,0,0,0,1,0,0,0,656,32,0,0,0,5,50,50,0
packet,999966,1499255370698195,1499255370,698195,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,2503,2489,2437,83,1,0,0,2577245857,555543181,24,0,0,0,1,1,0,0,0,122,32,0,0,0,5,45,187,1
packet,999967,1499255370698197,1499255370,698197,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,125,111,59,83,1,0,0,2577248294,555543181,24,0,0,0,1,1,0,0,0,122,32,0,0,0,5,2,2,0
packet,999993,1499255370712636,1499255370,712636,808952693855155,0,4,192.168.10.16,192.168.10.3,53380,53,17,76,62,34,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,12,0,0,0
packet,999994,1499255370712640,1499255370,712640,808952693855155,0,4,192.168.10.16,192.168.10.3,53380,53,17,76,62,34,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,12,4,4,0
packet,1000018,1499255370736567,1499255370,736567,808952693855155,1,4,192.168.10.3,192.168.10.16,53,53380,17,121,107,79,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,12,23927,0,0
packet,1000019,1499255370736570,1499255370,736570,808952693855155,1,4,192.168.10.3,192.168.10.16,53,53380,17,121,107,79,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,12,3,3,0
packet,1018159,1499255375020699,1499255375,20699,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,161,147,95,64,1,0,0,555543181,2577248353,24,0,0,0,1,1,0,0,0,656,32,0,0,0,5,4322502,4322549,0
packet,1018314,1499255375055560,1499255375,55560,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,108,94,42,83,1,0,0,2577248353,555543276,24,0,0,0,1,1,0,0,0,122,32,0,0,0,5,34861,4357363,0
packet,1018315,1499255375055645,1499255375,55645,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543276,2577248395,16,0,0,0,0,1,0,0,0,656,32,0,0,0,5,85,34946,0
packet,1018439,1499255375085967,1499255375,85967,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,892,878,826,83,1,0,0,2577248395,555543276,24,0,0,0,1,1,0,0,0,122,32,0,0,0,5,30322,30407,0
packet,1018440,1499255375086020,1499255375,86020,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543276,2577249221,16,0,0,0,0,1,0,0,0,677,32,0,0,0,5,53,30375,0
packet,1018441,1499255375086210,1499255375,86210,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1595,1581,1529,83,1,0,0,2577249221,555543276,16,0,0,0,0,1,0,0,0,122,32,0,0,0,5,190,243,1
packet,1018442,1499255375086250,1499255375,86250,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543276,2577250750,16,0,0,0,0,1,0,0,0,701,32,0,0,0,5,40,230,0
packet,1018443,1499255375086453,1499255375,86453,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1234,1220,1168,83,1,0,0,2577250750,555543276,24,0,0,0,1,1,0,0,0,122,32,0,0,0,5,203,243,0
packet,1018444,1499255375086494,1499255375,86494,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543276,2577251918,16,0,0,0,0,1,0,0,0,724,32,0,0,0,5,41,244,0
packet,1018445,1499255375086524,1499255375,86524,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1595,1581,1529,83,1,0,0,2577251918,555543276,16,0,0,0,0,1,0,0,0,122,32,0,0,0,5,30,71,1
packet,1018446,1499255375086527,1499255375,86527,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1464,1450,1398,83,1,0,0,2577253447,555543276,16,0,0,0,0,1,0,0,0,122,32,0,0,0,5,3,3,0
packet,1018447,1499255375086543,1499255375,86543,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543276,2577253447,16,0,0,0,0,1,0,0,0,748,32,0,0,0,5,16,49,0
packet,1018448,1499255375086545,1499255375,86545,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543276,2577254845,16,0,0,0,0,1,0,0,0,770,32,0,0,0,5,2,2,0
packet,1018449,1499255375086729,1499255375,86729,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1464,1450,1398,83,1,0,0,2577254845,555543276,16,0,0,0,0,1,0,0,0,122,32,0,0,0,5,184,202,0
packet,1018450,1499255375086768,1499255375,86768,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543276,2577256243,16,0,0,0,0,1,0,0,0,793,32,0,0,0,5,39,223,0
packet,1018451,1499255375086954,1499255375,86954,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,1409,1395,1343,83,1,0,0,2577256243,555543276,24,0,0,0,1,1,0,0,0,122,32,0,0,0,5,186,225,0
packet,1018452,1499255375086956,1499255375,86956,615576912070897,1,4,157.240.2.25,192.168.10.16,443,36316,6,111,97,45,83,1,0,0,2577257586,555543276,24,0,0,0,1,1,0,0,0,122,32,0,0,0,5,2,2,0
packet,1018453,1499255375086989,1499255375,86989,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543276,2577257586,16,0,0,0,0,1,0,0,0,816,32,0,0,0,5,33,221,0
packet,1018454,1499255375086991,1499255375,86991,615576912070897,0,4,192.168.10.16,157.240.2.25,36316,443,6,66,52,0,64,1,0,0,555543276,2577257631,16,0,0,0,0,1,0,0,0,816,32,0,0,0,5,2,2,0
packet,972530,1499255362642056,1499255362,642056,787285072655810,0,4,192.168.10.5,192.168.10.3,49163,445,6,60,41,1,128,1,0,0,4178430388,627018393,16,0,0,0,0,1,0,0,0,255,20,0,0,0,0,0,0,0
packet,972531,1499255362642058,1499255362,642058,787285072655810,0,4,192.168.10.5,192.168.10.3,49163,445,6,60,41,1,128,1,0,0,4178430388,627018393,16,0,0,0,0,1,0,0,0,255,20,0,0,0,0,2,2,0
packet,972532,1499255362642123,1499255362,642123,787285072655810,1,4,192.168.10.3,192.168.10.5,445,49163,6,66,52,0,128,1,0,0,627018393,4178430389,16,0,0,0,0,1,0,0,0,2053,32,0,0,0,0,65,0,0
packet,972533,1499255362642126,1499255362,642126,787285072655810,1,4,192.168.10.3,192.168.10.5,445,49163,6,66,52,0,128,1,0,0,627018393,4178430389,16,0,0,0,0,1,0,0,0,2053,32,0,0,0,0,3,3,0
packet,0,1499255368958401,1499255368,958401,1477688752820059,0,4,192.168.10.16,192.168.10.50,33408,33949,6,40,40,0,64,1,0,0,1678457719,0,0,0,0,0,0,0,0,0,0,2560,20,0,0,0,0,10986296,10986296,0
packet,0,1499255368958401,1499255368,958401,1477688752820059,1,4,192.168.10.50,192.168.10.16,33949,33408,6,40,40,0,64,1,0,0,1016141673,0,0,0,0,0,0,0,0,0,0,2560,20,0,0,0,0,0,10986325,0
packet,991949,1499255369165173,1499255369,165173,427940786425300,0,4,192.168.10.16,192.168.10.3,18738,53,17,84,70,42,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,12,0,0,0
packet,991950,1499255369165176,1499255369,165176,427940786425300,0,4,192.168.10.16,192.168.10.3,18738,53,17,84,70,42,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,12,3,3,0
packet,992621,1499255369251093,1499255369,251093,427940786425300,1,4,192.168.10.3,192.168.10.16,53,18738,17,100,86,58,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,12,85917,0,0
packet,992623,1499255369251140,1499255369,251140,427940786425300,1,4,192.168.10.3,192.168.10.16,53,18738,17,100,86,58,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,12,47,47,0
packet,994505,1499255369689036,1499255369,689036,426113720472788,0,4,192.168.10.3,192.168.10.1,61448,53,17,84,70,42,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,12,0,0,0
packet,994858,1499255369870411,1499255369,870411,426113720472788,1,4,192.168.10.1,192.168.10.3,53,61448,17,215,201,173,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,12,181375,0,0
packet,1076321,1499255391605441,1499255391,605441,2037402313938259,0,4,192.168.10.14,64.4.54.18,49588,443,6,66,52,0,128,1,0,0,3206998730,0,2,0,1,0,0,0,0,0,0,8192,32,0,0,0,0,0,0,0
packet,1076333,1499255391669052,1499255391,669052,2037402313938259,1,4,64.4.54.18,192.168.10.14,443,49588,6,66,52,0,104,1,0,0,1518660701,3206998731,18,0,1,0,0,1,0,0,0,8192,32,0,0,0,0,63611,0,0
packet,1076334,1499255391669143,1499255391,669143,2037402313938259,0,4,192.168.10.14,64.4.54.18,49588,443,6,60,40,0,128,1,0,0,3206998731,1518660702,16,0,0,0,0,1,0,0,0,258,20,0,0,0,0,91,63702,0
packet,1076335,1499255391669386,1499255391,669386,2037402313938259,0,4,192.168.10.14,64.4.54.18,49588,443,6,260,246,206,128,1,0,0,3206998731,1518660702,24,0,0,0,1,1,0,0,0,258,20,0,0,0,0,243,243,0
packet,1076691,1499255391736582,1499255391,736582,2037402313938259,1,4,64.4.54.18,192.168.10.14,443,49588,6,1514,1500,1460,104,1,0,0,1518660702,3206998937,16,0,0,0,0,1,0,0,0,1026,20,0,0,0,5,67196,67530,0
packet,1076692,1499255391736629,1499255391,736629,2037402313938259,1,4,64.4.54.18,192.168.10.14,443,49588,6,1514,1500,1460,104,1,0,0,1518662162,3206998937,16,0,0,0,0,1,0,0,0,1026,20,0,0,0,5,47,47,0
packet,1076693,1499255391736650,1499255391,736650,2037402313938259,0,4,192.168.10.14,64.4.54.18,49588,443,6,60,40,0,128,1,0,0,3206998937,1518663622,16,0,0,0,0,1,0,0,0,258,20,0,0,0,5,21,67264,0
packet,1076694,1499255391736795,1499255391,736795,2037402313938259,1,4,64.4.54.18,192.168.10.14,443,49588,6,886,872,832,104,1,0,0,1518663622,3206998937,24,0,0,0,1,1,0,0,0,1026,20,0,0,0,5,145,166,0
packet,1076750,1499255391747297,1499255391,747297,2037402313938259,0,4,192.168.10.14,64.4.54.18,49588,443,6,180,166,126,128,1,0,0,3206998937,1518664454,24,0,0,0,1,1,0,0,0,255,20,0,0,0,5,10502,10647,0
packet,1077142,1499255391817219,1499255391,817219,2037402313938259,1,4,64.4.54.18,192.168.10.14,443,49588,6,105,91,51,105,1,0,0,1518664454,3206999063,24,0,0,0,1,1,0,0,0,1026,20,0,0,0,5,69922,80424,0
packet,1077147,1499255391817750,1499255391,817750,2037402313938259,0,4,192.168.10.14,64.4.54.18,49588,443,6,412,398,358,128,1,0,0,3206999063,1518664505,24,0,0,0,1,1,0,0,0,255,20,0,0,0,5,531,70453,0
packet,1077149,1499255391817752,1499255391,817752,2037402313938259,0,4,192.168.10.14,64.4.54.18,49588,443,6,1644,1630,1590,128,1,0,0,3206999421,1518664505,24,0,0,0,1,1,0,0,0,255,20,0,0,0,5,2,2,1
packet,1077939,1499255391887366,1499255391,887366,2037402313938259,1,4,64.4.54.18,192.168.10.14,443,49588,6,60,40,0,105,1,0,0,1518664505,3207001011,16,0,0,0,0,1,0,0,0,1026,20,0,0,0,5,69614,70147,0
packet,1077954,1499255391888366,1499255391,888366,2037402313938259,1,4,64.4.54.18,192.168.10.14,443,49588,6,1309,1295,1255,105,1,0,0,1518664505,3207001011,24,0,0,0,1,1,0,0,0,1026,20,0,0,0,5,1000,1000,0
packet,1077995,1499255391892715,1499255391,892715,2037402313938259,0,4,192.168.10.14,64.4.54.18,49588,443,6,60,40,0,128,1,0,0,3207001011,1518665760,17,1,0,0,0,1,0,0,0,258,20,0,0,0,5,4349,74963,0
packet,1078829,1499255391964527,1499255391,964527,2037402313938259,1,4,64.4.54.18,192.168.10.14,443,49588,6,60,40,0,105,1,0,0,1518665760,3207001012,17,1,0,0,0,1,0,0,0,1026,20,0,0,0,5,71812,76161,0
packet,1078835,1499255391964577,1499255391,964577,2037402313938259,0,4,192.168.10.14,64.4.54.18,49588,443,6,60,40,0,128,1,0,0,3207001012,1518665761,16,0,0,0,0,1,0,0,0,258,20,0,0,0,5,50,71862,0
packet,1034862,1499255378798240,1499255378,798240,613668699915886,0,4,192.168.10.14,40.77.228.69,49577,443,6,66,52,0,128,1,0,0,1241116073,0,2,0,1,0,0,0,0,0,0,8192,32,0,0,0,0,0,0,0
packet,1035115,1499255378849215,1499255378,849215,613668699915886,1,4,40.77.228.69,192.168.10.14,443,49577,6,66,52,0,107,1,0,0,4012723633,1241116074,18,0,1,0,0,1,0,0,0,8192,32,0,0,0,0,50975,0,0
packet,1035117,1499255378849315,1499255378,849315,613668699915886,0,4,192.168.10.14,40.77.228.69,49577,443,6,60,40,0,128,1,0,0,1241116074,4012723634,16,0,0,0,0,1,0,0,0,258,20,0,0,0,0,100,51075,0
packet,1035119,1499255378850323,1499255378,850323,613668699915886,0,4,192.168.10.14,40.77.228.69,49577,443,6,271,257,217,128,1,0,0,1241116074,4012723634,24,0,0,0,1,1,0,0,0,258,20,0,0,0,0,1008,1008,0
packet,1035340,1499255378902442,1499255378,902442,613668699915886,1,4,40.77.228.69,192.168.10.14,443,49577,6,1514,1500,1460,107,1,0,0,4012723634,1241116291,16,0,0,0,0,1,0,0,0,1026,20,0,0,0,5,52119,53227,0
packet,1035341,1499255378902669,1499255378,902669,613668699915886,1,4,40.77.228.69,192.168.10.14,443,49577,6,1514,1500,1460,107,1,0,0,4012725094,1241116291,16,0,0,0,0,1,0,0,0,1026,20,0,0,0,5,227,227,0
packet,1035342,1499255378902717,1499255378,902717,613668699915886,1,4,40.77.228.69,192.168.10.14,443,49577,6,892,878,838,107,1,0,0,4012726554,1241116291,24,0,0,0,1,1,0,0,0,1026,20,0,0,0,5,48,48,0
packet,1035343,1499255378902719,1499255378,902719,613668699915886,0,4,192.168.10.14,40.77.228.69,49577,443,6,60,40,0,128,1,0,0,1241116291,4012726554,16,0,0,0,0,1,0,0,0,258,20,0,0,0,5,2,52396,0
packet,1035397,1499255378911948,1499255378,911948,613668699915886,0,4,192.168.10.14,40.77.228.69,49577,443,6,180,166,126,128,1,0,0,1241116291,4012727392,24,0,0,0,1,1,0,0,0,255,20,0,0,0,5,9229,9229,0
packet,1035639,1499255378962354,1499255378,962354,613668699915886,1,4,40.77.228.69,192.168.10.14,443,49577,6,105,91,51,108,1,0,0,4012727392,1241116417,24,0,0,0,1,1,0,0,0,1026,20,0,0,0,5,50406,59637,0
packet,1035640,1499255378962786,1499255378,962786,613668699915886,0,4,192.168.10.14,40.77.228.69,49577,443,6,542,528,488,128,1,0,0,1241116417,4012727443,24,0,0,0,1,1,0,0,0,255,20,0,0,0,5,432,50838,0
packet,1035641,1499255378962819,1499255378,962819,613668699915886,0,4,192.168.10.14,40.77.228.69,49577,443,6,1630,1616,1576,128,1,0,0,1241116905,4012727443,24,0,0,0,1,1,0,0,0,255,20,0,0,0,5,33,33,1
packet,1035643,1499255379012901,1499255379,12901,613668699915886,1,4,40.77.228.69,192.168.10.14,443,49577,6,60,40,0,108,1,0,0,4012727443,1241118481,16,0,0,0,0,1,0,0,0,1026,20,0,0,0,5,50082,50547,0
packet,1035644,1499255379014592,1499255379,14592,613668699915886,1,4,40.77.228.69,192.168.10.14,443,49577,6,1041,1027,987,108,1,0,0,4012727443,1241118481,24,0,0,0,1,1,0,0,0,1026,20,0,0,0,5,1691,1691,0
packet,1035645,1499255379018709,1499255379,18709,613668699915886,0,4,192.168.10.14,40.77.228.69,49577,443,6,60,40,0,128,1,0,0,1241118481,4012728430,17,1,0,0,0,1,0,0,0,258,20,0,0,0,5,4117,55890,0
packet,1035646,1499255379070994,1499255379,70994,613668699915886,1,4,40.77.228.69,192.168.10.14,443,49577,6,60,40,0,108,1,0,0,4012728430,1241118482,17,1,0,0,0,1,0,0,0,1026,20,0,0,0,5,52285,56402,0
packet,1035647,1499255379071058,1499255379,71058,613668699915886,0,4,192.168.10.14,40.77.228.69,49577,443,6,60,40,0,128,1,0,0,1241118482,4012728431,16,0,0,0,0,1,0,0,0,258,20,0,0,0,5,64,52349,0
packet,1045672,1499255381858550,1499255381,858550,590730404178540,0,4,192.168.10.19,198.55.111.50,123,123,17,90,76,48,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,17,65905573,66000033,0
packet,1046104,1499255381952208,1499255381,952208,590730404178540,1,4,198.55.111.50,192.168.10.19,123,123,17,90,76,48,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,17,93658,65999231,0
packet,0,1499255391647081,1499255391,647081,613668699915886,1,4,40.77.228.69,192.168.10.14,443,49577,6,40,40,0,64,1,0,0,4012728431,0,0,0,0,0,0,0,0,0,0,2560,20,0,0,0,5,12576023,12576087,0
