record_type,packet_id,timestamp_us,ts_sec,ts_usec,flow_id,direction,ip_version,src_ip,dst_ip,src_port,dst_port,protocol,pkt_len,ip_len,payload_len,ttl_or_hop_limit,has_tcp,has_udp,has_icmp,tcp_seq,tcp_ack,tcp_flags,tcp_fin,tcp_syn,tcp_rst,tcp_psh,tcp_ack_flag,tcp_urg,tcp_ece,tcp_cwr,tcp_window,tcp_header_len,udp_len,icmp_type,icmp_code,l7_proto,flow_iat_us,direction_iat_us,packet_label
packet,6798158,1499262029769096,1499262029,769096,1614393909252007,0,4,192.168.10.15,162.208.20.178,53937,80,6,66,52,0,128,1,0,0,3785824997,0,2,0,1,0,0,0,0,0,0,8192,32,0,0,0,0,0,0,0
packet,6798159,1499262029770792,1499262029,770792,1621680462133853,0,4,192.168.10.15,162.208.20.178,53938,80,6,66,52,0,128,1,0,0,1577535506,0,2,0,1,0,0,0,0,0,0,8192,32,0,0,0,0,0,0,0
packet,6798161,1499262029841357,1499262029,841357,475792698999389,0,4,192.168.10.14,52.25.203.53,51535,443,6,60,41,1,128,1,0,0,576674555,74790971,16,0,0,0,0,1,0,0,0,253,20,0,0,0,5,10005108,10088871,0
packet,6798162,1499262029853962,1499262029,853962,1614393909252007,1,4,162.208.20.178,192.168.10.15,80,53937,6,66,52,0,51,1,0,0,3393674088,3785824998,18,0,1,0,0,1,0,0,0,29200,32,0,0,0,0,84866,0,0
packet,6798163,1499262029854112,1499262029,854112,1614393909252007,0,4,192.168.10.15,162.208.20.178,53937,80,6,60,40,0,128,1,0,0,3785824998,3393674089,16,0,0,0,0,1,0,0,0,256,20,0,0,0,0,150,85016,0
packet,6798164,1499262029854301,1499262029,854301,1614393909252007,0,4,192.168.10.15,162.208.20.178,53937,80,6,446,432,392,128,1,0,0,3785824998,3393674089,24,0,0,0,1,1,0,0,0,256,20,0,0,0,0,189,189,0
packet,6798165,1499262029856082,1499262029,856082,1621680462133853,1,4,162.208.20.178,192.168.10.15,80,53938,6,66,52,0,51,1,0,0,1663714175,1577535507,18,0,1,0,0,1,0,0,0,29200,32,0,0,0,0,85290,0,0
packet,6798166,1499262029856143,1499262029,856143,1621680462133853,0,4,192.168.10.15,162.208.20.178,53938,80,6,60,40,0,128,1,0,0,1577535507,1663714176,16,0,0,0,0,1,0,0,0,256,20,0,0,0,0,61,85351,0
packet,6798167,1499262029866299,1499262029,866299,1621680462133853,0,4,192.168.10.15,162.208.20.178,53938,80,6,446,432,392,128,1,0,0,1577535507,1663714176,24,0,0,0,1,1,0,0,0,256,20,0,0,0,0,10156,10156,0
packet,6798168,1499262029866493,1499262029,866493,1469760662941603,0,4,192.168.10.15,162.208.20.178,53939,80,6,66,52,0,128,1,0,0,3820057077,0,2,0,1,0,0,0,0,0,0,8192,32,0,0,0,0,0,0,0
packet,6798171,1499262029872627,1499262029,872627,476638625126535,0,4,192.168.10.14,52.25.203.53,51537,443,6,60,41,1,128,1,0,0,1744812201,4203587329,16,0,0,0,0,1,0,0,0,253,20,0,0,0,5,10004375,10088872,0
packet,6798174,1499262029894607,1499262029,894607,477063815272001,0,4,192.168.10.14,52.25.203.53,51538,443,6,60,41,1,128,1,0,0,1519432176,1191603256,16,0,0,0,0,1,0,0,0,256,20,0,0,0,5,10000300,10082864,0
packet,6798187,1499262029925058,1499262029,925058,475792698999389,1,4,52.25.203.53,192.168.10.14,443,51535,6,66,52,0,235,1,0,0,74790971,576674556,16,0,0,0,0,1,0,0,0,117,32,0,0,0,5,83701,10088809,0
packet,6798191,1499262029936873,1499262029,936873,1490567568696285,0,4,192.168.10.3,192.168.10.1,61791,53,17,94,80,52,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,12,0,0,0
packet,6798192,1499262029939171,1499262029,939171,1614393909252007,1,4,162.208.20.178,192.168.10.15,80,53937,6,60,40,0,51,1,0,0,3393674089,3785825390,16,0,0,0,0,1,0,0,0,60,20,0,0,0,2,84870,85209,0
packet,6798203,1499262029950916,1499262029,950916,1469760662941603,1,4,162.208.20.178,192.168.10.15,80,53939,6,66,52,0,51,1,0,0,1141639019,3820057078,18,0,1,0,0,1,0,0,0,29200,32,0,0,0,0,84423,0,0
packet,6798204,1499262029951040,1499262029,951040,1469760662941603,0,4,192.168.10.15,162.208.20.178,53939,80,6,60,40,0,128,1,0,0,3820057078,1141639020,16,0,0,0,0,1,0,0,0,256,20,0,0,0,0,124,84547,0
packet,6798205,1499262029951651,1499262029,951651,1621680462133853,1,4,162.208.20.178,192.168.10.15,80,53938,6,60,40,0,51,1,0,0,1663714176,1577535899,16,0,0,0,0,1,0,0,0,60,20,0,0,0,2,85352,95569,0
packet,6798207,1499262029957333,1499262029,957333,476638625126535,1,4,52.25.203.53,192.168.10.14,443,51537,6,66,52,0,234,1,0,0,4203587329,1744812202,16,0,0,0,0,1,0,0,0,117,32,0,0,0,5,84706,10089081,0
packet,6798221,1499262029960340,1499262029,960340,1490567568696285,1,4,192.168.10.1,192.168.10.3,53,61791,17,110,96,68,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,12,23467,0,0
packet,6798245,1499262029977174,1499262029,977174,477063815272001,1,4,52.25.203.53,192.168.10.14,443,51538,6,66,52,0,235,1,0,0,1191603256,1519432177,16,0,0,0,0,1,0,0,0,124,32,0,0,0,5,82567,10082867,0
packet,6798246,1499262029977175,1499262029,977175,1614393909252007,1,4,162.208.20.178,192.168.10.15,80,53937,6,599,585,545,51,1,0,0,3393674089,3785825390,24,0,0,0,1,1,0,0,0,60,20,0,0,0,2,38004,38004,0
packet,6798250,1499262030018547,1499262030,18547,1614393909252007,0,4,192.168.10.15,162.208.20.178,53937,80,6,60,40,0,128,1,0,0,3785825390,3393674634,16,0,0,0,0,1,0,0,0,254,20,0,0,0,2,41372,164246,0
packet,6798252,1499262030031620,1499262030,31620,1824659524888763,0,4,192.168.10.15,192.168.10.3,50038,53,17,89,75,47,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,12,0,0,0
packet,6798253,1499262030031623,1499262030,31623,1824659524888763,0,4,192.168.10.15,192.168.10.3,50038,53,17,89,75,47,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,12,3,3,0
packet,6798256,1499262030032617,1499262030,32617,1824659524888763,1,4,192.168.10.3,192.168.10.15,53,50038,17,145,131,103,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,12,994,0,0
packet,6798257,1499262030032621,1499262030,32621,1824659524888763,1,4,192.168.10.3,192.168.10.15,53,50038,17,145,131,103,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,12,4,4,0
packet,6798258,1499262030033404,1499262030,33404,1832319811797643,0,4,192.168.10.15,192.168.10.3,56080,53,17,86,72,44,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,12,0,0,0
packet,6798259,1499262030033407,1499262030,33407,1832319811797643,0,4,192.168.10.15,192.168.10.3,56080,53,17,86,72,44,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,12,3,3,0
packet,6798260,1499262030033530,1499262030,33530,1832319811797643,1,4,192.168.10.3,192.168.10.15,53,56080,17,102,88,60,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,12,123,0,0
packet,6798261,1499262030033578,1499262030,33578,1832319811797643,1,4,192.168.10.3,192.168.10.15,53,56080,17,102,88,60,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,12,48,48,0
packet,6798264,1499262030033830,1499262030,33830,1834152761173191,0,4,192.168.10.15,192.168.10.3,53287,53,17,86,72,44,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,12,0,0,0
packet,6798265,1499262030033831,1499262030,33831,1834152761173191,0,4,192.168.10.15,192.168.10.3,53287,53,17,86,72,44,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,12,1,1,0
packet,6798266,1499262030034036,1499262030,34036,1835035602232219,0,4,192.168.10.3,192.168.10.1,60960,53,17,97,83,55,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,12,0,0,0
packet,6798268,1499262030037115,1499262030,37115,1848259122168253,0,4,192.168.10.15,172.217.9.234,53941,80,6,66,52,0,128,1,0,0,1201678551,0,2,0,1,0,0,0,0,0,0,8192,32,0,0,0,0,0,0,0
packet,6798273,1499262030050652,1499262030,50652,1621680462133853,1,4,162.208.20.178,192.168.10.15,80,53938,6,599,585,545,51,1,0,0,1663714176,1577535899,24,0,0,0,1,1,0,0,0,60,20,0,0,0,2,99001,99001,0
packet,6798274,1499262030064617,1499262030,64617,1835035602232219,1,4,192.168.10.1,192.168.10.3,53,60960,17,125,111,83,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,12,30581,0,0
packet,6798275,1499262030064823,1499262030,64823,1834152761173191,1,4,192.168.10.3,192.168.10.15,53,53287,17,114,100,72,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,12,30992,0,0
packet,6798276,1499262030064826,1499262030,64826,1834152761173191,1,4,192.168.10.3,192.168.10.15,53,53287,17,114,100,72,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,12,3,3,0
packet,6798279,1499262030074249,1499262030,74249,1848259122168253,1,4,172.217.9.234,192.168.10.15,80,53941,6,66,52,0,52,1,0,0,4081316072,1201678552,18,0,1,0,0,1,0,0,0,42780,32,0,0,0,0,37134,0,0
packet,6798280,1499262030074330,1499262030,74330,1848259122168253,0,4,192.168.10.15,172.217.9.234,53941,80,6,60,40,0,128,1,0,0,1201678552,4081316073,16,0,0,0,0,1,0,0,0,258,20,0,0,0,0,81,37215,0
packet,6798288,1499262030091492,1499262030,91492,1621680462133853,0,4,192.168.10.15,162.208.20.178,53938,80,6,60,40,0,128,1,0,0,1577535899,1663714721,16,0,0,0,0,1,0,0,0,254,20,0,0,0,2,40840,225193,0
packet,6798314,1499262030168454,1499262030,168454,1849406501141093,0,4,192.168.10.15,192.168.10.3,60544,53,17,85,71,43,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,12,0,0,0
packet,6798315,1499262030168456,1499262030,168456,1849406501141093,0,4,192.168.10.15,192.168.10.3,60544,53,17,85,71,43,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,12,2,2,0
packet,6798317,1499262030172559,1499262030,172559,1867038995211867,0,4,192.168.10.15,172.217.10.46,53942,443,6,66,52,0,128,1,0,0,1082483031,0,2,0,1,0,0,0,0,0,0,8192,32,0,0,0,0,0,0,0
packet,6798320,1499262030199582,1499262030,199582,1849406501141093,0,4,192.168.10.15,192.168.10.3,60544,53,17,85,71,43,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,12,31126,31126,0
packet,6798321,1499262030199586,1499262030,199586,1849406501141093,0,4,192.168.10.15,192.168.10.3,60544,53,17,85,71,43,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,12,4,4,0
packet,6798323,1499262030209079,1499262030,209079,1867038995211867,1,4,172.217.10.46,192.168.10.15,443,53942,6,66,52,0,52,1,0,0,1131881657,1082483032,18,0,1,0,0,1,0,0,0,42780,32,0,0,0,0,36520,0,0
packet,6798324,1499262030209213,1499262030,209213,1867038995211867,0,4,192.168.10.15,172.217.10.46,53942,443,6,60,40,0,128,1,0,0,1082483032,1131881658,16,0,0,0,0,1,0,0,0,258,20,0,0,0,0,134,36654,0
packet,6798329,1499262030220004,1499262030,220004,1849406501141093,1,4,192.168.10.3,192.168.10.15,53,60544,17,139,125,97,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,12,20418,0,0
packet,6798330,1499262030220007,1499262030,220007,1849406501141093,1,4,192.168.10.3,192.168.10.15,53,60544,17,139,125,97,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,12,3,3,0
packet,6798336,1499262030222587,1499262030,222587,1867038995211867,0,4,192.168.10.15,172.217.10.46,53942,443,6,571,557,517,128,1,0,0,1082483032,1131881658,24,0,0,0,1,1,0,0,0,258,20,0,0,0,0,13374,13374,0
packet,6798340,1499262030252490,1499262030,252490,399973162532999,0,4,192.168.10.14,72.21.91.29,51534,80,6,60,41,1,128,1,0,0,2952146293,73153516,16,0,0,0,0,1,0,0,0,253,20,0,0,0,2,10012065,10035607,0
packet,6798342,1499262030258993,1499262030,258993,1867038995211867,1,4,172.217.10.46,192.168.10.15,443,53942,6,60,40,0,52,1,0,0,1131881658,1082483549,16,0,0,0,0,1,0,0,0,343,20,0,0,0,5,36406,49914,0
packet,6798343,1499262030259520,1499262030,259520,1867038995211867,1,4,172.217.10.46,192.168.10.15,443,53942,6,210,196,156,52,1,0,0,1131881658,1082483549,24,0,0,0,1,1,0,0,0,343,20,0,0,0,5,527,527,0
packet,6798344,1499262030262130,1499262030,262130,1867038995211867,0,4,192.168.10.15,172.217.10.46,53942,443,6,105,91,51,128,1,0,0,1082483549,1131881814,24,0,0,0,1,1,0,0,0,258,20,0,0,0,5,2610,39543,0
packet,6798345,1499262030262420,1499262030,262420,1867038995211867,0,4,192.168.10.15,172.217.10.46,53942,443,6,217,203,163,128,1,0,0,1082483600,1131881814,24,0,0,0,1,1,0,0,0,258,20,0,0,0,5,290,290,0
packet,6798346,1499262030276138,1499262030,276138,399973162532999,1,4,72.21.91.29,192.168.10.14,80,51534,6,66,52,0,54,1,0,0,73153516,2952146294,16,0,0,0,0,1,0,0,0,296,32,0,0,0,2,23648,10035713,0
packet,6798347,1499262030298710,1499262030,298710,1867038995211867,1,4,172.217.10.46,192.168.10.15,443,53942,6,110,96,56,52,1,0,0,1131881814,1082483600,24,0,0,0,1,1,0,0,0,343,20,0,0,0,5,36290,39190,0
packet,6798348,1499262030298712,1499262030,298712,1867038995211867,1,4,172.217.10.46,192.168.10.15,443,53942,6,96,82,42,52,1,0,0,1131881870,1082483600,24,0,0,0,1,1,0,0,0,343,20,0,0,0,5,2,2,0
packet,6798349,1499262030298858,1499262030,298858,1867038995211867,0,4,192.168.10.15,172.217.10.46,53942,443,6,60,40,0,128,1,0,0,1082483763,1131881912,16,0,0,0,0,1,0,0,0,257,20,0,0,0,5,146,36438,0
packet,6798350,1499262030299003,1499262030,299003,1867038995211867,1,4,172.217.10.46,192.168.10.15,443,53942,6,92,78,38,52,1,0,0,1131881912,1082483763,24,0,0,0,1,1,0,0,0,351,20,0,0,0,5,145,291,0
packet,6798351,1499262030299051,1499262030,299051,1867038995211867,0,4,192.168.10.15,172.217.10.46,53942,443,6,92,78,38,128,1,0,0,1082483763,1131881912,24,0,0,0,1,1,0,0,0,257,20,0,0,0,5,48,193,0
packet,6798352,1499262030349489,1499262030,349489,1867038995211867,0,4,192.168.10.15,172.217.10.46,53942,443,6,60,40,0,128,1,0,0,1082483801,1131881950,16,0,0,0,0,1,0,0,0,257,20,0,0,0,5,50438,50438,0
packet,6798353,1499262030375282,1499262030,375282,1867038995211867,1,4,172.217.10.46,192.168.10.15,443,53942,6,60,40,0,52,1,0,0,1131881950,1082483801,16,0,0,0,0,1,0,0,0,351,20,0,0,0,5,25793,76279,0
packet,6798365,1499262030500164,1499262030,500164,1866717123609313,0,4,192.168.10.15,192.168.10.3,49546,53,17,83,69,41,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,12,0,0,0
packet,6798366,1499262030500167,1499262030,500167,1866717123609313,0,4,192.168.10.15,192.168.10.3,49546,53,17,83,69,41,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,12,3,3,0
packet,6798367,1499262030500285,1499262030,500285,1866717123609313,1,4,192.168.10.3,192.168.10.15,53,49546,17,99,85,57,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,12,118,0,0
packet,6798368,1499262030500333,1499262030,500333,1866717123609313,1,4,192.168.10.3,192.168.10.15,53,49546,17,99,85,57,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,12,48,48,0
packet,6798375,1499262030569975,1499262030,569975,1885076980870523,0,4,192.168.10.15,192.168.10.3,58795,53,17,75,61,33,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,12,0,0,0
packet,6798376,1499262030569978,1499262030,569978,1885076980870523,0,4,192.168.10.15,192.168.10.3,58795,53,17,75,61,33,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,12,3,3,0
packet,6798383,1499262030600580,1499262030,600580,1885076980870523,0,4,192.168.10.15,192.168.10.3,58795,53,17,75,61,33,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,12,30602,30602,0
packet,6798384,1499262030600583,1499262030,600583,1885076980870523,0,4,192.168.10.15,192.168.10.3,58795,53,17,75,61,33,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,12,3,3,0
packet,6798386,1499262030619661,1499262030,619661,1885076980870523,1,4,192.168.10.3,192.168.10.15,53,58795,17,103,89,61,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,12,19078,0,0
packet,6798387,1499262030619665,1499262030,619665,1885076980870523,1,4,192.168.10.3,192.168.10.15,53,58795,17,103,89,61,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,12,4,4,0
packet,6798400,1499262030772356,1499262030,772356,904791250211415,0,4,192.168.10.14,184.84.243.218,51529,80,6,60,41,1,128,1,0,0,2653731129,893272895,16,0,0,0,0,1,0,0,0,253,20,0,0,0,2,10013645,10035500,0
packet,6798418,1499262030794218,1499262030,794218,904791250211415,1,4,184.84.243.218,192.168.10.14,80,51529,6,66,52,0,57,1,0,0,893272895,2653731130,16,0,0,0,0,1,0,0,0,980,32,0,0,0,2,21862,10035507,0
packet,6798419,1499262030805296,1499262030,805296,1769874311590753,0,4,192.168.10.15,192.229.211.40,53944,80,6,66,52,0,128,1,0,0,1286427527,0,2,0,1,0,0,0,0,0,0,8192,32,0,0,0,0,0,0,0
packet,6798422,1499262030895319,1499262030,895319,1769874311590753,1,4,192.229.211.40,192.168.10.15,80,53944,6,66,52,0,53,1,0,0,1273076261,1286427528,18,0,1,0,0,1,0,0,0,5840,32,0,0,0,0,90023,0,0
packet,6798423,1499262030895497,1499262030,895497,1769874311590753,0,4,192.168.10.15,192.229.211.40,53944,80,6,60,40,0,128,1,0,0,1286427528,1273076262,16,0,0,0,0,1,0,0,0,256,20,0,0,0,0,178,90201,0
packet,6798437,1499262031080981,1499262031,80981,2036660617684495,0,4,192.168.10.15,192.168.10.3,49372,53,17,87,73,45,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,12,0,0,0
packet,6798438,1499262031080984,1499262031,80984,2036660617684495,0,4,192.168.10.15,192.168.10.3,49372,53,17,87,73,45,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,12,3,3,0
packet,6798439,1499262031081238,1499262031,81238,2037768546366963,0,4,192.168.10.3,192.168.10.1,62477,53,17,98,84,56,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,12,0,0,0
packet,6798440,1499262031081706,1499262031,81706,2037768546366963,1,4,192.168.10.1,192.168.10.3,53,62477,17,139,125,97,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,12,468,0,0
packet,6798441,1499262031081988,1499262031,81988,2036660617684495,1,4,192.168.10.3,192.168.10.15,53,49372,17,128,114,86,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,12,1004,0,0
packet,6798442,1499262031081992,1499262031,81992,2036660617684495,1,4,192.168.10.3,192.168.10.15,53,49372,17,128,114,86,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,12,4,4,0
packet,6798459,1499262031163187,1499262031,163187,772732317811399,0,4,192.168.10.15,54.89.13.167,53795,80,6,1645,1631,1591,128,1,0,0,4230091476,3170205708,24,0,0,0,1,1,0,0,0,64240,20,0,0,0,2,4665937,4665937,1
packet,6798474,1499262031214514,1499262031,214514,772732317811399,1,4,54.89.13.167,192.168.10.15,80,53795,6,60,40,0,237,1,0,0,3170205708,4230093067,16,0,0,0,0,1,0,0,0,64240,20,0,0,0,2,51327,4742810,0
packet,6798500,1499262031452510,1499262031,452510,772732317811399,1,4,54.89.13.167,192.168.10.15,80,53795,6,1138,1124,1084,237,1,0,0,3170205708,4230093067,24,0,0,0,1,1,0,0,0,64240,20,0,0,0,2,237996,237996,0
packet,6798501,1499262031478596,1499262031,478596,772732317811399,0,4,192.168.10.15,54.89.13.167,53795,80,6,60,40,0,128,1,0,0,4230093067,3170206792,16,0,0,0,0,1,0,0,0,63156,20,0,0,0,2,26086,315409,0
packet,6798504,1499262031591229,1499262031,591229,1976361894034481,0,4,192.168.10.15,192.168.10.3,63730,53,17,79,65,37,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,12,0,0,0
packet,6798505,1499262031591233,1499262031,591233,1976361894034481,0,4,192.168.10.15,192.168.10.3,63730,53,17,79,65,37,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,12,4,4,0
packet,6798506,1499262031591466,1499262031,591466,1977379097495279,0,4,192.168.10.3,192.168.10.1,60369,53,17,97,83,55,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,12,0,0,0
packet,6798508,1499262031614909,1499262031,614909,1977379097495279,1,4,192.168.10.1,192.168.10.3,53,60369,17,161,147,119,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,12,23443,0,0
packet,6798509,1499262031615158,1499262031,615158,1976361894034481,1,4,192.168.10.3,192.168.10.15,53,63730,17,183,169,141,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,12,23925,0,0
packet,6798510,1499262031615161,1499262031,615161,1976361894034481,1,4,192.168.10.3,192.168.10.15,53,63730,17,183,169,141,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,12,3,3,0
packet,6798528,1499262031784922,1499262031,784922,453784305050567,0,4,192.168.10.15,151.101.2.49,53878,80,6,1446,1432,1392,128,1,0,0,2019258609,1583794301,24,0,0,0,1,1,0,0,0,251,20,0,0,0,2,5267670,5267670,0
packet,6798529,1499262031810044,1499262031,810044,453784305050567,1,4,151.101.2.49,192.168.10.15,80,53878,6,317,303,263,57,1,0,0,1583794301,2019260001,24,0,0,0,1,1,0,0,0,122,20,0,0,0,2,25122,5342352,0
packet,6798530,1499262031820591,1499262031,820591,1674625484141599,0,4,192.168.10.15,151.101.0.166,53868,80,6,60,41,1,128,1,0,0,1868307679,956127540,16,0,0,0,0,1,0,0,0,252,20,0,0,0,2,10000466,10015684,0
packet,6798531,1499262031835616,1499262031,835616,1674625484141599,1,4,151.101.0.166,192.168.10.15,80,53868,6,66,52,0,57,1,0,0,956127540,1868307680,16,0,0,0,0,1,0,0,0,60,32,0,0,0,2,15025,10015491,0
packet,6798532,1499262031860599,1499262031,860599,453784305050567,0,4,192.168.10.15,151.101.2.49,53878,80,6,60,40,0,128,1,0,0,2019260001,1583794564,16,0,0,0,0,1,0,0,0,256,20,0,0,0,2,50555,75677,0
packet,6798594,1499262032683327,1499262032,683327,120119343717105,0,4,192.168.10.15,192.168.10.3,61840,53,17,77,63,35,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,12,0,0,0
packet,6798595,1499262032683331,1499262032,683331,120119343717105,0,4,192.168.10.15,192.168.10.3,61840,53,17,77,63,35,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,12,4,4,0
packet,6798596,1499262032683565,1499262032,683565,120119343717105,1,4,192.168.10.3,192.168.10.15,53,61840,17,181,167,139,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,12,234,0,0
packet,6798597,1499262032683613,1499262032,683613,120119343717105,1,4,192.168.10.3,192.168.10.15,53,61840,17,181,167,139,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,12,48,48,0
packet,6798606,1499262032729515,1499262032,729515,772732317811399,0,4,192.168.10.15,54.89.13.167,53795,80,6,1341,1327,1287,128,1,0,0,4230093067,3170206792,24,0,0,0,1,1,0,0,0,63156,20,0,0,0,2,1250919,1250919,0
packet,6798607,1499262032729532,1499262032,729532,453784305050567,0,4,192.168.10.15,151.101.2.49,53878,80,6,1428,1414,1374,128,1,0,0,2019260001,1583794564,24,0,0,0,1,1,0,0,0,256,20,0,0,0,2,868933,868933,0
packet,6798610,1499262032754926,1499262032,754926,453784305050567,1,4,151.101.2.49,192.168.10.15,80,53878,6,317,303,263,57,1,0,0,1583794564,2019261375,24,0,0,0,1,1,0,0,0,128,20,0,0,0,2,25394,944882,0
packet,6798613,1499262032783241,1499262032,783241,772732317811399,1,4,54.89.13.167,192.168.10.15,80,53795,6,1346,1332,1292,237,1,0,0,3170206792,4230094354,24,0,0,0,1,1,0,0,0,64240,20,0,0,0,2,53726,1330731,1
packet,6798616,1499262032807627,1499262032,807627,453784305050567,0,4,192.168.10.15,151.101.2.49,53878,80,6,60,40,0,128,1,0,0,2019261375,1583794827,16,0,0,0,0,1,0,0,0,255,20,0,0,0,2,52701,78095,0
packet,6798617,1499262032809664,1499262032,809664,772732317811399,0,4,192.168.10.15,54.89.13.167,53795,80,6,60,40,0,128,1,0,0,4230094354,3170208084,16,0,0,0,0,1,0,0,0,64240,20,0,0,0,2,26423,80149,0
packet,6798632,1499262032958723,1499262032,958723,1119664572844827,0,4,192.168.10.16,54.175.83.148,49352,443,6,66,52,0,64,1,0,0,1452714413,1427977664,16,0,0,0,0,1,0,0,0,279,32,0,0,0,5,10189262,10240003,0
packet,6798635,1499262033009170,1499262033,9170,1119664572844827,1,4,54.175.83.148,192.168.10.16,443,49352,6,66,52,0,45,1,0,0,1427977664,1452714414,16,0,0,0,0,1,0,0,0,168,32,0,0,0,5,50447,10239709,0
packet,6798648,1499262033082923,1499262033,82923,356152024041961,0,4,192.168.10.15,192.168.10.3,59220,53,17,73,59,31,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,12,0,0,0
packet,6798649,1499262033082926,1499262033,82926,356152024041961,0,4,192.168.10.15,192.168.10.3,59220,53,17,73,59,31,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,12,3,3,0
packet,6798650,1499262033083110,1499262033,83110,356152024041961,1,4,192.168.10.3,192.168.10.15,53,59220,17,169,155,127,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,12,184,0,0
packet,6798651,1499262033083159,1499262033,83159,356152024041961,1,4,192.168.10.3,192.168.10.15,53,59220,17,169,155,127,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,12,49,49,0
packet,6798715,1499262033886578,1499262033,886578,430123912939617,0,4,192.168.10.15,104.97.133.94,53948,80,6,66,52,0,128,1,0,0,1919521113,0,2,0,1,0,0,0,0,0,0,8192,32,0,0,0,0,0,0,0
packet,6798724,1499262033898615,1499262033,898615,481825037315323,0,4,192.168.10.15,104.97.133.94,53951,80,6,66,52,0,128,1,0,0,4254779702,0,2,0,1,0,0,0,0,0,0,8192,32,0,0,0,0,0,0,0
packet,6798729,1499262033909923,1499262033,909923,430123912939617,1,4,104.97.133.94,192.168.10.15,80,53948,6,66,52,0,51,1,0,0,704419573,1919521114,18,0,1,0,0,1,0,0,0,29200,32,0,0,0,0,23345,0,0
